log_id,no_mfa,mfa_absent,principal_type_prior_risk,principal_type_idx,has_access_key,action_velocity,is_new_action,session_duration_normalized,events_per_minute_normalized,time_sin,time_cos,is_weekend,is_off_hours,action_risk_prior,event_name_idx,event_source_idx,is_write_action,read_only_absent,has_error,is_access_denied,is_iam_event,is_recon_action,is_defense_evasion,is_get_caller_identity,is_malicious_user_agent,is_public_ip,params_length_normalized,targets_sensitive_resource,is_non_default_region,is_create_key,is_secrets_or_kms,is_permission_modification,policy_statement_count_normalized,has_wildcard_action,has_wildcard_resource,privileged_action_reach,label
invictus_enriched.csv:297,0,1,0.8,2,1,1.0,0,0.05416666666666667,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,77,5,0,0,0,0,0,1,0,0,0,0,0.148,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:298,0,1,0.8,2,1,1.0,0,0.05416666666666667,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,77,5,0,0,0,0,0,1,0,0,0,0,0.148,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:299,0,1,0.8,2,1,1.0,0,0.05416666666666667,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,77,5,0,0,0,0,0,1,0,0,0,0,0.14666666666666667,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:300,0,1,0.8,2,1,1.0,0,0.05416666666666667,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,77,5,0,0,0,0,0,1,0,0,0,0,0.148,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:301,0,1,0.8,2,1,1.0,0,0.05416666666666667,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,77,5,0,0,0,0,0,1,0,0,0,0,0.148,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:302,0,1,0.8,2,1,1.0,0,0.05416666666666667,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,75,5,1,0,0,0,0,0,0,0,0,0,0.22133333333333333,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:303,0,1,0.8,2,1,1.0,0,0.05416666666666667,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,77,5,0,0,0,0,0,1,0,0,0,0,0.148,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:304,0,1,0.8,2,1,1.0,0,0.05416666666666667,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,76,5,0,0,0,0,0,1,0,0,0,0,0.148,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:305,0,1,0.8,2,1,1.0,0,0.05416666666666667,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,75,5,1,0,0,0,0,0,0,0,0,0,0.22,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:306,0,1,0.8,2,1,1.0,0,0.05416666666666667,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,76,5,0,0,0,0,0,1,0,0,0,0,0.148,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:307,0,1,0.8,2,1,1.0,0,0.05416666666666667,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,75,5,1,0,0,0,0,0,0,0,0,0,0.22,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:308,0,1,0.8,2,1,1.0,0,0.05416666666666667,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,77,5,0,0,0,0,0,1,0,0,0,0,0.14666666666666667,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:309,0,1,0.8,2,1,1.0,0,0.05416666666666667,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,75,5,1,0,0,0,0,0,0,0,0,0,0.22133333333333333,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:310,0,1,0.8,2,1,1.0,0,0.05416666666666667,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,76,5,0,0,0,0,0,1,0,0,0,0,0.14666666666666667,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:311,0,1,0.8,2,1,1.0,0,0.05416666666666667,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,76,5,0,0,0,0,0,1,0,0,0,0,0.14666666666666667,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:312,0,1,0.8,2,1,1.0,0,0.05416666666666667,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,75,5,1,0,0,0,0,0,0,0,0,0,0.22,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:313,0,1,0.8,2,1,1.0,0,0.05416666666666667,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,76,5,0,0,0,0,0,1,0,0,0,0,0.148,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:314,1,0,0.8,2,1,0.9997222222222222,1,0.05444444444444444,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,78,9,0,0,0,0,0,0,0,0,0,1,0.3373333333333333,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:315,0,1,0.8,2,1,1.0,0,0.05444444444444444,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,77,5,0,0,0,0,0,1,0,0,0,0,0.14666666666666667,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:316,0,1,0.8,2,1,1.0,0,0.05444444444444444,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,76,5,0,0,0,0,0,1,0,0,0,0,0.14666666666666667,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:317,0,1,0.8,2,1,1.0,1,0.05444444444444444,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,79,5,1,0,0,0,0,0,0,0,0,0,0.22933333333333333,0,0,0,1,1,0.0,0,0,0.0,0
invictus_enriched.csv:318,0,1,0.8,2,1,1.0,0,0.05444444444444444,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,77,5,0,0,0,0,0,1,0,0,0,0,0.148,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:319,0,1,0.8,2,1,1.0,0,0.05444444444444444,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,77,5,0,0,0,0,0,1,0,0,0,0,0.14666666666666667,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:320,0,1,0.8,2,1,1.0,0,0.05444444444444444,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,77,5,0,0,0,0,0,1,0,0,0,0,0.14666666666666667,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:321,0,1,0.8,2,1,1.0,0,0.05444444444444444,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,77,5,0,0,0,0,0,1,0,0,0,0,0.14666666666666667,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:322,0,1,0.8,2,1,1.0,0,0.05444444444444444,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,76,5,0,0,0,0,0,1,0,0,0,0,0.148,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:323,1,0,0.8,2,1,1.0,0,0.05444444444444444,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,78,9,0,0,0,0,0,0,0,0,0,1,0.3373333333333333,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:324,0,1,0.8,2,1,1.0,0,0.05444444444444444,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,79,5,1,0,0,0,0,0,0,0,0,0,0.23066666666666666,0,0,0,1,1,0.0,0,0,0.0,0
invictus_enriched.csv:325,1,0,0.8,2,1,1.0,0,0.05444444444444444,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,78,9,0,0,0,0,0,0,0,0,0,1,0.3373333333333333,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:326,1,0,0.8,2,1,1.0,0,0.05444444444444444,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,78,9,0,0,0,0,0,0,0,0,0,1,0.336,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:327,0,1,0.8,2,1,1.0,0,0.05444444444444444,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,76,5,0,0,0,0,0,1,0,0,0,0,0.14666666666666667,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:328,0,1,0.8,2,1,1.0,0,0.05444444444444444,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,79,5,1,0,0,0,0,0,0,0,0,0,0.22933333333333333,0,0,0,1,1,0.0,0,0,0.0,0
invictus_enriched.csv:329,0,1,0.8,2,1,1.0,0,0.05444444444444444,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,77,5,0,0,0,0,0,1,0,0,0,0,0.148,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:330,0,1,0.8,2,1,1.0,0,0.05444444444444444,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,77,5,0,0,0,0,0,1,0,0,0,0,0.14666666666666667,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:331,0,1,0.8,2,1,1.0,0,0.05444444444444444,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,77,5,0,0,0,0,0,1,0,0,0,0,0.14666666666666667,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:332,0,1,0.8,2,1,1.0,0,0.05444444444444444,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,79,5,1,0,0,0,0,0,0,0,0,0,0.23066666666666666,0,0,0,1,1,0.0,0,0,0.0,0
invictus_enriched.csv:333,1,0,0.8,2,1,1.0,0,0.05444444444444444,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,78,9,0,0,0,0,0,0,0,0,0,1,0.336,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:334,0,1,0.8,2,1,1.0,0,0.05444444444444444,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,77,5,0,0,0,0,0,1,0,0,0,0,0.148,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:335,0,1,0.8,2,1,1.0,0,0.05444444444444444,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,79,5,1,0,0,0,0,0,0,0,0,0,0.22933333333333333,0,0,0,1,1,0.0,0,0,0.0,0
invictus_enriched.csv:336,0,1,0.8,2,1,1.0,0,0.05444444444444444,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,79,5,1,0,0,0,0,0,0,0,0,0,0.22933333333333333,0,0,0,1,1,0.0,0,0,0.0,0
invictus_enriched.csv:337,1,0,0.8,2,1,1.0,0,0.05444444444444444,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,78,9,0,0,0,0,0,0,0,0,0,1,0.336,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:338,1,0,0.8,2,1,1.0,0,0.05444444444444444,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,78,9,0,0,0,0,0,0,0,0,0,1,0.336,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:339,0,1,0.8,2,1,1.0,0,0.05444444444444444,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,77,5,0,0,0,0,0,1,0,0,0,0,0.148,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:340,1,0,0.8,2,1,1.0,0,0.05444444444444444,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,78,9,0,0,0,0,0,0,0,0,0,1,0.336,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:341,1,0,0.8,2,1,1.0,0,0.05444444444444444,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,78,9,0,0,0,0,0,0,0,0,0,1,0.336,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:342,0,1,0.8,2,1,1.0,0,0.05444444444444444,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,79,5,1,0,0,0,0,0,0,0,0,0,0.23066666666666666,0,0,0,1,1,0.0,0,0,0.0,0
invictus_enriched.csv:343,0,1,0.8,2,1,1.0,0,0.05444444444444444,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,79,5,1,0,0,0,0,0,0,0,0,0,0.23066666666666666,0,0,0,1,1,0.0,0,0,0.0,0
invictus_enriched.csv:344,1,0,0.8,2,1,1.0,0,0.05444444444444444,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,78,9,0,0,0,0,0,0,0,0,0,1,0.3373333333333333,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:345,0,1,0.8,2,1,1.0,0,0.05444444444444444,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,79,5,1,0,0,0,0,0,0,0,0,0,0.22933333333333333,0,0,0,1,1,0.0,0,0,0.0,0
invictus_enriched.csv:346,0,1,0.8,2,1,1.0,0,0.05444444444444444,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,79,5,1,0,0,0,0,0,0,0,0,0,0.22933333333333333,0,0,0,1,1,0.0,0,0,0.0,0
invictus_enriched.csv:347,0,1,0.8,2,1,0.9997222222222222,1,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21733333333333332,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:348,0,1,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21733333333333332,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:349,0,1,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21733333333333332,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:350,0,1,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,79,5,1,0,0,0,0,0,0,0,0,0,0.22933333333333333,0,0,0,1,1,0.0,0,0,0.0,0
invictus_enriched.csv:351,0,1,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21866666666666668,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:352,0,1,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21733333333333332,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:353,0,1,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21866666666666668,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:354,1,0,0.8,2,1,1.0,1,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.316,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:355,0,1,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,79,5,1,0,0,0,0,0,0,0,0,0,0.23066666666666666,0,0,0,1,1,0.0,0,0,0.0,0
invictus_enriched.csv:356,0,1,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,79,5,1,0,0,0,0,0,0,0,0,0,0.23066666666666666,0,0,0,1,1,0.0,0,0,0.0,0
invictus_enriched.csv:357,0,1,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21866666666666668,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:358,1,0,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,78,9,0,0,0,0,0,0,0,0,0,1,0.3373333333333333,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:359,0,1,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21866666666666668,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:360,1,0,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.316,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:361,0,1,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21733333333333332,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:362,1,0,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,78,9,0,0,0,0,0,0,0,0,0,1,0.3373333333333333,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:363,1,0,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.31733333333333336,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:364,0,1,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21733333333333332,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:365,0,1,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,79,5,1,0,0,0,0,0,0,0,0,0,0.23066666666666666,0,0,0,1,1,0.0,0,0,0.0,0
invictus_enriched.csv:366,0,1,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,79,5,1,0,0,0,0,0,0,0,0,0,0.22933333333333333,0,0,0,1,1,0.0,0,0,0.0,0
invictus_enriched.csv:367,1,0,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.31733333333333336,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:368,0,1,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21866666666666668,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:369,1,0,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.31733333333333336,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:370,1,0,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.31733333333333336,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:371,1,0,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,78,9,0,0,0,0,0,0,0,0,0,1,0.336,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:372,0,1,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21866666666666668,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:373,1,0,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.316,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:374,1,0,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,78,9,0,0,0,0,0,0,0,0,0,1,0.336,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:375,0,1,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21733333333333332,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:376,1,0,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.31733333333333336,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:377,0,1,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21866666666666668,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:378,1,0,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.316,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:379,1,0,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,78,9,0,0,0,0,0,0,0,0,0,1,0.3373333333333333,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:380,0,1,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,79,5,1,0,0,0,0,0,0,0,0,0,0.23066666666666666,0,0,0,1,1,0.0,0,0,0.0,0
invictus_enriched.csv:381,0,1,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21866666666666668,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:382,1,0,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.31733333333333336,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:383,1,0,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.316,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:384,1,0,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.31733333333333336,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:385,1,0,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.31733333333333336,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:386,1,0,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.316,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:387,1,0,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,78,9,0,0,0,0,0,0,0,0,0,1,0.336,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:388,1,0,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.316,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:389,1,0,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,78,9,0,0,0,0,0,0,0,0,0,1,0.336,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:390,0,1,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21733333333333332,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:391,1,0,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,78,9,0,0,0,0,0,0,0,0,0,1,0.3373333333333333,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:392,1,0,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.316,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:393,1,0,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,78,9,0,0,0,0,0,0,0,0,0,1,0.3373333333333333,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:394,1,0,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.31733333333333336,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:395,1,0,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.31733333333333336,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:396,0,1,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21733333333333332,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:397,0,1,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,79,5,1,0,0,0,0,0,0,0,0,0,0.23066666666666666,0,0,0,1,1,0.0,0,0,0.0,0
invictus_enriched.csv:398,1,0,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,78,9,0,0,0,0,0,0,0,0,0,1,0.3373333333333333,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:399,1,0,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.316,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:400,0,1,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21866666666666668,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:401,0,1,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,79,5,1,0,0,0,0,0,0,0,0,0,0.22933333333333333,0,0,0,1,1,0.0,0,0,0.0,0
invictus_enriched.csv:402,0,1,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.1,79,5,1,0,0,0,0,0,0,0,0,0,0.23066666666666666,0,0,0,1,1,0.0,0,0,0.0,0
invictus_enriched.csv:403,1,0,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.316,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:404,0,1,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21866666666666668,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:405,0,1,0.8,2,1,1.0,0,0.05472222222222222,1.0,0.258819045102521,-0.9659258262890682,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21733333333333332,0,0,0,1,0,0.0,0,0,0.0,1
