hour,day_of_week,is_business_hours,is_weekend,time_since_last_change,change_velocity,change_magnitude,rarity_score,user_activity,is_wildcard,blast_radius,privilege_direction,is_error,action_frequency,resource_centrality,neighbor_count,clustering_coeff,pagerank_score,betweenness,error_rate_recent,cloudtrail_time,event_name,user_name,source_ip,net_bytes_total,net_bytes_out,net_unique_ips,net_suspicious_ports,net_exfil_score,net_connections,end_unique_processes,end_suspicious_processes,end_privileged_events,end_logon_events,end_process_creation,is_anomaly,anomaly_score,triggered_rules,confidence,severity,rule_count
14,0,1,0,0.0,417,1,0.0005558643690939411,0.6225840815705372,0,1132,0,0,1798,0,0,0,0,0,0.08579809337570277,2018-08-20 14:53:00+05:30,DescribeConfigRuleEvaluationStatus,splunk_access,34.215.24.225,86555020,9444272.0,1,0,0.062221144203901756,27,0,0,1047,70,2034,1,0.21428571428571427,high_blast_radius|rapid_changes|excessive_privileged_events,0.6,LOW,3
14,0,1,0,0.0,417,1,0.0005558643690939411,0.6225840815705372,0,1132,0,0,1798,0,0,0,0,0,0.08579809337570277,2018-08-20 14:53:00+05:30,DescribeConfigRuleEvaluationStatus,splunk_access,34.215.24.225,86555020,9444272.0,1,0,0.062221144203901756,27,0,0,1047,70,2034,1,0.21428571428571427,high_blast_radius|rapid_changes|excessive_privileged_events,0.6,LOW,3
14,0,1,0,0.0,417,1,0.0005558643690939411,0.6225840815705372,0,1132,0,0,1798,0,0,0,0,0,0.08579809337570277,2018-08-20 14:53:00+05:30,DescribeConfigRuleEvaluationStatus,splunk_access,34.215.24.225,86555020,9444272.0,1,0,0.062221144203901756,27,0,0,1047,70,2034,1,0.21428571428571427,high_blast_radius|rapid_changes|excessive_privileged_events,0.6,LOW,3
14,0,1,0,0.0,417,1,0.0005558643690939411,0.6225840815705372,0,1132,0,0,1798,0,0,0,0,0,0.08579809337570277,2018-08-20 14:53:00+05:30,DescribeConfigRuleEvaluationStatus,splunk_access,34.215.24.225,86555020,9444272.0,1,0,0.062221144203901756,27,0,0,1047,70,2034,1,0.21428571428571427,high_blast_radius|rapid_changes|excessive_privileged_events,0.6,LOW,3
14,0,1,0,0.0,417,1,0.008,0.6225840815705372,0,1132,0,0,124,0,0,0,0,0,0.08579809337570277,2018-08-20 14:53:00+05:30,ListAssessmentRuns,splunk_access,34.215.24.225,86555020,9444272.0,1,0,0.062221144203901756,27,0,0,1047,70,2034,1,0.21428571428571427,high_blast_radius|rapid_changes|excessive_privileged_events,0.6,LOW,3
14,0,1,0,0.0,417,1,0.0005558643690939411,0.6225840815705372,0,1132,0,0,1798,0,0,0,0,0,0.08579809337570277,2018-08-20 14:53:00+05:30,DescribeConfigRuleEvaluationStatus,splunk_access,34.215.24.225,86555020,9444272.0,1,0,0.062221144203901756,27,0,0,1047,70,2034,1,0.21428571428571427,high_blast_radius|rapid_changes|excessive_privileged_events,0.6,LOW,3
14,0,1,0,0.0,417,1,0.005747126436781609,0.6225840815705372,0,1132,0,0,173,0,0,0,0,0,0.08579809337570277,2018-08-20 14:53:00+05:30,DescribeConfigRules,splunk_access,34.215.24.225,86555020,9444272.0,1,0,0.062221144203901756,27,0,0,1047,70,2034,1,0.21428571428571427,high_blast_radius|rapid_changes|excessive_privileged_events,0.6,LOW,3
14,0,1,0,0.0,417,1,0.005747126436781609,0.6225840815705372,0,1132,0,0,173,0,0,0,0,0,0.08579809337570277,2018-08-20 14:53:00+05:30,DescribeConfigRules,splunk_access,34.215.24.225,86555020,9444272.0,1,0,0.062221144203901756,27,0,0,1047,70,2034,1,0.21428571428571427,high_blast_radius|rapid_changes|excessive_privileged_events,0.6,LOW,3
14,0,1,0,0.0,417,1,0.008,0.6225840815705372,0,1132,0,0,124,0,0,0,0,0,0.08579809337570277,2018-08-20 14:53:00+05:30,ListAssessmentRuns,splunk_access,34.215.24.225,86555020,9444272.0,1,0,0.062221144203901756,27,0,0,1047,70,2034,1,0.21428571428571427,high_blast_radius|rapid_changes|excessive_privileged_events,0.6,LOW,3
14,0,1,0,0.0,417,1,0.008,0.6225840815705372,0,1132,0,0,124,0,0,0,0,0,0.08579809337570277,2018-08-20 14:53:00+05:30,ListFindings,splunk_access,34.215.24.225,86555020,9444272.0,1,0,0.062221144203901756,27,0,0,1047,70,2034,1,0.21428571428571427,high_blast_radius|rapid_changes|excessive_privileged_events,0.6,LOW,3
14,0,1,0,0.0,417,1,0.0005558643690939411,0.6225840815705372,0,1132,0,0,1798,0,0,0,0,0,0.08579809337570277,2018-08-20 14:53:00+05:30,DescribeConfigRuleEvaluationStatus,splunk_access,34.215.24.225,86555020,9444272.0,1,0,0.062221144203901756,27,0,0,1047,70,2034,1,0.21428571428571427,high_blast_radius|rapid_changes|excessive_privileged_events,0.6,LOW,3
14,0,1,0,1.0,417,1,0.0005558643690939411,0.6225840815705372,0,1132,0,0,1798,0,0,0,0,0,0.08579809337570277,2018-08-20 14:53:01+05:30,DescribeConfigRuleEvaluationStatus,splunk_access,34.215.24.225,86555020,9444272.0,1,0,0.062221144203901756,27,0,0,1047,70,2034,1,0.21428571428571427,high_blast_radius|rapid_changes|excessive_privileged_events,0.6,LOW,3
14,0,1,0,0.0,417,1,0.0005558643690939411,0.6225840815705372,0,1132,0,0,1798,0,0,0,0,0,0.08579809337570277,2018-08-20 14:53:01+05:30,DescribeConfigRuleEvaluationStatus,splunk_access,34.215.24.225,86555020,9444272.0,1,0,0.062221144203901756,27,0,0,1047,70,2034,1,0.21428571428571427,high_blast_radius|rapid_changes|excessive_privileged_events,0.6,LOW,3
14,0,1,0,0.0,417,1,0.0005558643690939411,0.6225840815705372,0,1132,0,0,1798,0,0,0,0,0,0.08579809337570277,2018-08-20 14:53:01+05:30,DescribeConfigRuleEvaluationStatus,splunk_access,34.215.24.225,86555020,9444272.0,1,0,0.062221144203901756,27,0,0,1047,70,2034,1,0.21428571428571427,high_blast_radius|rapid_changes|excessive_privileged_events,0.6,LOW,3
14,0,1,0,0.0,417,1,0.0005558643690939411,0.6225840815705372,0,1132,0,0,1798,0,0,0,0,0,0.08579809337570277,2018-08-20 14:53:01+05:30,DescribeConfigRuleEvaluationStatus,splunk_access,34.215.24.225,86555020,9444272.0,1,0,0.062221144203901756,27,0,0,1047,70,2034,1,0.21428571428571427,high_blast_radius|rapid_changes|excessive_privileged_events,0.6,LOW,3
14,0,1,0,0.0,417,1,0.0005558643690939411,0.6225840815705372,0,1132,0,0,1798,0,0,0,0,0,0.08579809337570277,2018-08-20 14:53:01+05:30,DescribeConfigRuleEvaluationStatus,splunk_access,34.215.24.225,86555020,9444272.0,1,0,0.062221144203901756,27,0,0,1047,70,2034,1,0.21428571428571427,high_blast_radius|rapid_changes|excessive_privileged_events,0.6,LOW,3
14,0,1,0,0.0,417,1,0.0005558643690939411,0.6225840815705372,0,1132,0,0,1798,0,0,0,0,0,0.08579809337570277,2018-08-20 14:53:01+05:30,DescribeConfigRuleEvaluationStatus,splunk_access,34.215.24.225,86555020,9444272.0,1,0,0.062221144203901756,27,0,0,1047,70,2034,1,0.21428571428571427,high_blast_radius|rapid_changes|excessive_privileged_events,0.6,LOW,3
14,0,1,0,0.0,417,1,0.0005558643690939411,0.6225840815705372,0,1132,0,0,1798,0,0,0,0,0,0.08579809337570277,2018-08-20 14:53:01+05:30,DescribeConfigRuleEvaluationStatus,splunk_access,34.215.24.225,86555020,9444272.0,1,0,0.062221144203901756,27,0,0,1047,70,2034,1,0.21428571428571427,high_blast_radius|rapid_changes|excessive_privileged_events,0.6,LOW,3
14,0,1,0,0.0,417,1,0.0005558643690939411,0.6225840815705372,0,1132,0,0,1798,0,0,0,0,0,0.08579809337570277,2018-08-20 14:53:01+05:30,DescribeConfigRuleEvaluationStatus,splunk_access,34.215.24.225,86555020,9444272.0,1,0,0.062221144203901756,27,0,0,1047,70,2034,1,0.21428571428571427,high_blast_radius|rapid_changes|excessive_privileged_events,0.6,LOW,3
14,0,1,0,0.0,417,1,0.0005558643690939411,0.6225840815705372,0,1132,0,0,1798,0,0,0,0,0,0.08579809337570277,2018-08-20 14:53:01+05:30,DescribeConfigRuleEvaluationStatus,splunk_access,34.215.24.225,86555020,9444272.0,1,0,0.062221144203901756,27,0,0,1047,70,2034,1,0.21428571428571427,high_blast_radius|rapid_changes|excessive_privileged_events,0.6,LOW,3
14,0,1,0,0.0,417,1,0.0005558643690939411,0.6225840815705372,0,1132,0,0,1798,0,0,0,0,0,0.08579809337570277,2018-08-20 14:53:01+05:30,DescribeConfigRuleEvaluationStatus,splunk_access,34.215.24.225,86555020,9444272.0,1,0,0.062221144203901756,27,0,0,1047,70,2034,1,0.21428571428571427,high_blast_radius|rapid_changes|excessive_privileged_events,0.6,LOW,3
14,0,1,0,0.0,417,1,0.0005558643690939411,0.6225840815705372,0,1132,0,0,1798,0,0,0,0,0,0.08579809337570277,2018-08-20 14:53:01+05:30,DescribeConfigRuleEvaluationStatus,splunk_access,34.215.24.225,86555020,9444272.0,1,0,0.062221144203901756,27,0,0,1047,70,2034,1,0.21428571428571427,high_blast_radius|rapid_changes|excessive_privileged_events,0.6,LOW,3
14,0,1,0,0.0,417,1,0.0005558643690939411,0.6225840815705372,0,1132,0,0,1798,0,0,0,0,0,0.08579809337570277,2018-08-20 14:53:01+05:30,DescribeConfigRuleEvaluationStatus,splunk_access,34.215.24.225,86555020,9444272.0,1,0,0.062221144203901756,27,0,0,1047,70,2034,1,0.21428571428571427,high_blast_radius|rapid_changes|excessive_privileged_events,0.6,LOW,3
14,0,1,0,0.0,417,1,0.008,0.6225840815705372,0,1132,0,0,124,0,0,0,0,0,0.08579809337570277,2018-08-20 14:53:01+05:30,ListFindings,splunk_access,34.215.24.225,86555020,9444272.0,1,0,0.062221144203901756,27,0,0,1047,70,2034,1,0.21428571428571427,high_blast_radius|rapid_changes|excessive_privileged_events,0.6,LOW,3
14,0,1,0,6.0,646,1,0.0017152658662092624,0.098310759397352,0,1132,0,1,582,0,0,0,0,0,0.9736842105263158,2018-08-20 14:53:01+05:30,RunInstances,web_admin,139.198.18.205,0,0.0,0,0,0.0,0,0,0,1047,70,2034,1,0.25,error_event|high_blast_radius|rapid_changes|excessive_privileged_events,0.8,LOW,4
14,0,1,0,0.0,417,1,0.0005558643690939411,0.6225840815705372,0,1132,0,0,1798,0,0,0,0,0,0.08579809337570277,2018-08-20 14:53:01+05:30,DescribeConfigRuleEvaluationStatus,splunk_access,34.215.24.225,86555020,9444272.0,1,0,0.062221144203901756,27,0,0,1047,70,2034,1,0.21428571428571427,high_blast_radius|rapid_changes|excessive_privileged_events,0.6,LOW,3
14,0,1,0,1.0,417,1,0.0005558643690939411,0.6225840815705372,0,1132,0,0,1798,0,0,0,0,0,0.08579809337570277,2018-08-20 14:53:02+05:30,DescribeConfigRuleEvaluationStatus,splunk_access,34.215.24.225,86555020,9444272.0,1,0,0.062221144203901756,27,0,0,1047,70,2034,1,0.21428571428571427,high_blast_radius|rapid_changes|excessive_privileged_events,0.6,LOW,3
14,0,1,0,0.0,417,1,0.0005558643690939411,0.6225840815705372,0,1132,0,0,1798,0,0,0,0,0,0.08579809337570277,2018-08-20 14:53:02+05:30,DescribeConfigRuleEvaluationStatus,splunk_access,34.215.24.225,86555020,9444272.0,1,0,0.062221144203901756,27,0,0,1047,70,2034,1,0.21428571428571427,high_blast_radius|rapid_changes|excessive_privileged_events,0.6,LOW,3
14,0,1,0,0.0,417,1,0.0005558643690939411,0.6225840815705372,0,1132,0,0,1798,0,0,0,0,0,0.08579809337570277,2018-08-20 14:53:02+05:30,DescribeConfigRuleEvaluationStatus,splunk_access,34.215.24.225,86555020,9444272.0,1,0,0.062221144203901756,27,0,0,1047,70,2034,1,0.21428571428571427,high_blast_radius|rapid_changes|excessive_privileged_events,0.6,LOW,3
14,0,1,0,0.0,417,1,0.0005558643690939411,0.6225840815705372,0,1132,0,0,1798,0,0,0,0,0,0.08579809337570277,2018-08-20 14:53:02+05:30,DescribeConfigRuleEvaluationStatus,splunk_access,34.215.24.225,86555020,9444272.0,1,0,0.062221144203901756,27,0,0,1047,70,2034,1,0.21428571428571427,high_blast_radius|rapid_changes|excessive_privileged_events,0.6,LOW,3
14,0,1,0,0.0,417,1,0.0005558643690939411,0.6225840815705372,0,1132,0,0,1798,0,0,0,0,0,0.08579809337570277,2018-08-20 14:53:02+05:30,DescribeConfigRuleEvaluationStatus,splunk_access,34.215.24.225,86555020,9444272.0,1,0,0.062221144203901756,27,0,0,1047,70,2034,1,0.21428571428571427,high_blast_radius|rapid_changes|excessive_privileged_events,0.6,LOW,3
14,0,1,0,0.0,417,1,0.0005558643690939411,0.6225840815705372,0,1132,0,0,1798,0,0,0,0,0,0.08579809337570277,2018-08-20 14:53:02+05:30,DescribeConfigRuleEvaluationStatus,splunk_access,34.215.24.225,86555020,9444272.0,1,0,0.062221144203901756,27,0,0,1047,70,2034,1,0.21428571428571427,high_blast_radius|rapid_changes|excessive_privileged_events,0.6,LOW,3
14,0,1,0,0.0,417,1,0.0005558643690939411,0.6225840815705372,0,1132,0,0,1798,0,0,0,0,0,0.08579809337570277,2018-08-20 14:53:02+05:30,DescribeConfigRuleEvaluationStatus,splunk_access,34.215.24.225,86555020,9444272.0,1,0,0.062221144203901756,27,0,0,1047,70,2034,1,0.21428571428571427,high_blast_radius|rapid_changes|excessive_privileged_events,0.6,LOW,3
14,0,1,0,0.0,417,1,0.0005558643690939411,0.6225840815705372,0,1132,0,0,1798,0,0,0,0,0,0.08579809337570277,2018-08-20 14:53:02+05:30,DescribeConfigRuleEvaluationStatus,splunk_access,34.215.24.225,86555020,9444272.0,1,0,0.062221144203901756,27,0,0,1047,70,2034,1,0.21428571428571427,high_blast_radius|rapid_changes|excessive_privileged_events,0.6,LOW,3
14,0,1,0,0.0,417,1,0.005747126436781609,0.6225840815705372,0,1132,0,0,173,0,0,0,0,0,0.08579809337570277,2018-08-20 14:53:02+05:30,DescribeConfigRules,splunk_access,34.215.24.225,86555020,9444272.0,1,0,0.062221144203901756,27,0,0,1047,70,2034,1,0.21428571428571427,high_blast_radius|rapid_changes|excessive_privileged_events,0.6,LOW,3
14,0,1,0,10.0,646,1,0.0017152658662092624,0.098310759397352,0,1132,0,1,582,0,0,0,0,0,0.9736842105263158,2018-08-20 14:53:11+05:30,RunInstances,web_admin,139.198.18.205,0,0.0,0,0,0.0,0,0,0,1047,70,2034,1,0.25,error_event|high_blast_radius|rapid_changes|excessive_privileged_events,0.8,LOW,4
14,0,1,0,6.0,646,1,0.0017152658662092624,0.098310759397352,0,1132,0,1,582,0,0,0,0,0,0.9736842105263158,2018-08-20 14:53:17+05:30,RunInstances,web_admin,139.198.18.205,0,0.0,0,0,0.0,0,0,0,1047,70,2034,1,0.25,error_event|high_blast_radius|rapid_changes|excessive_privileged_events,0.8,LOW,4
14,0,1,0,6.0,646,1,0.0017152658662092624,0.098310759397352,0,1132,0,1,582,0,0,0,0,0,0.9736842105263158,2018-08-20 14:53:23+05:30,RunInstances,web_admin,139.198.18.205,0,0.0,0,0,0.0,0,0,0,1047,70,2034,1,0.25,error_event|high_blast_radius|rapid_changes|excessive_privileged_events,0.8,LOW,4
14,0,1,0,2.0,646,1,0.0017152658662092624,0.098310759397352,0,1132,0,1,582,0,0,0,0,0,0.9736842105263158,2018-08-20 14:53:25+05:30,RunInstances,web_admin,139.198.18.205,0,0.0,0,0,0.0,0,0,0,1047,70,2034,1,0.25,error_event|high_blast_radius|rapid_changes|excessive_privileged_events,0.8,LOW,4
14,0,1,0,3600.0,0,1,0.0034129692832764505,0.0,0,1132,0,0,292,0,0,0,0,0,0.0,2018-08-20 14:53:27+05:30,Decrypt,nan,13.57.247.32,0,0.0,0,0,0.0,0,0,0,1047,70,2034,0,0.14285714285714285,high_blast_radius|excessive_privileged_events,0.4,LOW,2
14,0,1,0,3600.0,0,1,0.0034129692832764505,0.0,0,1132,0,0,292,0,0,0,0,0,0.0,2018-08-20 14:53:38+05:30,Decrypt,nan,13.57.247.32,0,0.0,0,0,0.0,0,0,0,1047,70,2034,0,0.14285714285714285,high_blast_radius|excessive_privileged_events,0.4,LOW,2
14,0,1,0,14.0,646,1,0.0017152658662092624,0.098310759397352,0,1132,0,1,582,0,0,0,0,0,0.9736842105263158,2018-08-20 14:53:39+05:30,RunInstances,web_admin,139.198.18.205,0,0.0,0,0,0.0,0,0,0,1047,70,2034,1,0.25,error_event|high_blast_radius|rapid_changes|excessive_privileged_events,0.8,LOW,4
14,0,1,0,4.0,646,1,0.0017152658662092624,0.098310759397352,0,1132,0,1,582,0,0,0,0,0,0.9736842105263158,2018-08-20 14:53:43+05:30,RunInstances,web_admin,139.198.18.205,0,0.0,0,0,0.0,0,0,0,1047,70,2034,1,0.25,error_event|high_blast_radius|rapid_changes|excessive_privileged_events,0.8,LOW,4
14,0,1,0,3600.0,0,1,0.045454545454545456,0.0,0,1132,1,0,21,0,0,0,0,0,0.0,2018-08-20 14:53:43+05:30,CreateLogStream,nan,54.172.165.134,0,0.0,0,0,0.0,0,0,0,1047,70,2034,1,0.21428571428571427,privilege_escalation|high_blast_radius|excessive_privileged_events,0.6,LOW,3
14,0,1,0,9.0,646,1,0.0017152658662092624,0.098310759397352,0,1132,0,1,582,0,0,0,0,0,0.9736842105263158,2018-08-20 14:53:52+05:30,RunInstances,web_admin,139.198.18.205,0,0.0,0,0,0.0,0,0,0,1047,70,2034,1,0.25,error_event|high_blast_radius|rapid_changes|excessive_privileged_events,0.8,LOW,4
14,0,1,0,13.0,646,1,0.0017152658662092624,0.098310759397352,0,1132,0,1,582,0,0,0,0,0,0.9736842105263158,2018-08-20 14:54:05+05:30,RunInstances,web_admin,139.198.18.205,0,0.0,0,0,0.0,0,0,0,1047,70,2034,1,0.25,error_event|high_blast_radius|rapid_changes|excessive_privileged_events,0.8,LOW,4
14,0,1,0,5.0,646,1,0.0017152658662092624,0.098310759397352,0,1132,0,1,582,0,0,0,0,0,0.9736842105263158,2018-08-20 14:54:10+05:30,RunInstances,web_admin,139.198.18.205,0,0.0,0,0,0.0,0,0,0,1047,70,2034,1,0.25,error_event|high_blast_radius|rapid_changes|excessive_privileged_events,0.8,LOW,4
14,0,1,0,2.0,646,1,0.0017152658662092624,0.098310759397352,0,1132,0,1,582,0,0,0,0,0,0.9736842105263158,2018-08-20 14:54:12+05:30,RunInstances,web_admin,139.198.18.205,0,0.0,0,0,0.0,0,0,0,1047,70,2034,1,0.25,error_event|high_blast_radius|rapid_changes|excessive_privileged_events,0.8,LOW,4
14,0,1,0,12.0,646,1,0.0017152658662092624,0.098310759397352,0,1132,0,1,582,0,0,0,0,0,0.9736842105263158,2018-08-20 14:54:24+05:30,RunInstances,web_admin,139.198.18.205,0,0.0,0,0,0.0,0,0,0,1047,70,2034,1,0.25,error_event|high_blast_radius|rapid_changes|excessive_privileged_events,0.8,LOW,4
14,0,1,0,3600.0,0,1,0.0045045045045045045,0.0,0,1132,0,0,221,0,0,0,0,0,0.0,2018-08-20 14:54:48+05:30,DescribeInstanceStatus,nan,autoscaling.amazonaws.com,0,0.0,0,0,0.0,0,0,0,1047,70,2034,0,0.14285714285714285,high_blast_radius|excessive_privileged_events,0.4,LOW,2
14,0,1,0,3600.0,0,1,0.003003003003003003,0.0,0,1132,0,0,332,0,0,0,0,0,0.0,2018-08-20 14:54:59+05:30,AssumeRole,nan,ec2.amazonaws.com,0,0.0,0,0,0.0,0,0,0,1047,70,2034,0,0.14285714285714285,high_blast_radius|excessive_privileged_events,0.4,LOW,2
14,0,1,0,3600.0,0,1,0.0034129692832764505,0.0,0,1132,0,0,292,0,0,0,0,0,0.0,2018-08-20 14:55:15+05:30,Decrypt,nan,52.90.111.233,0,0.0,0,0,0.0,0,0,0,1047,70,2034,0,0.14285714285714285,high_blast_radius|excessive_privileged_events,0.4,LOW,2
14,0,1,0,53.0,646,1,0.0017152658662092624,0.098310759397352,0,1132,0,1,582,0,0,0,0,0,0.9736842105263158,2018-08-20 14:55:17+05:30,RunInstances,web_admin,139.198.18.205,0,0.0,0,0,0.0,0,0,0,1047,70,2034,1,0.25,error_event|high_blast_radius|rapid_changes|excessive_privileged_events,0.8,LOW,4
14,0,1,0,2.0,646,1,0.0017152658662092624,0.098310759397352,0,1132,0,1,582,0,0,0,0,0,0.9736842105263158,2018-08-20 14:55:19+05:30,RunInstances,web_admin,139.198.18.205,0,0.0,0,0,0.0,0,0,0,1047,70,2034,1,0.25,error_event|high_blast_radius|rapid_changes|excessive_privileged_events,0.8,LOW,4
14,0,1,0,0.0,646,1,0.0017152658662092624,0.098310759397352,0,1132,0,1,582,0,0,0,0,0,0.9736842105263158,2018-08-20 14:55:19+05:30,RunInstances,web_admin,139.198.18.205,0,0.0,0,0,0.0,0,0,0,1047,70,2034,1,0.25,error_event|high_blast_radius|rapid_changes|excessive_privileged_events,0.8,LOW,4
14,0,1,0,2.0,646,1,0.0017152658662092624,0.098310759397352,0,1132,0,1,582,0,0,0,0,0,0.9736842105263158,2018-08-20 14:55:21+05:30,RunInstances,web_admin,139.198.18.205,0,0.0,0,0,0.0,0,0,0,1047,70,2034,1,0.25,error_event|high_blast_radius|rapid_changes|excessive_privileged_events,0.8,LOW,4
14,0,1,0,2.0,646,1,0.0017152658662092624,0.098310759397352,0,1132,0,1,582,0,0,0,0,0,0.9736842105263158,2018-08-20 14:55:23+05:30,RunInstances,web_admin,139.198.18.205,0,0.0,0,0,0.0,0,0,0,1047,70,2034,1,0.25,error_event|high_blast_radius|rapid_changes|excessive_privileged_events,0.8,LOW,4
14,0,1,0,20.0,646,1,0.0017152658662092624,0.098310759397352,0,1132,0,1,582,0,0,0,0,0,0.9736842105263158,2018-08-20 14:55:43+05:30,RunInstances,web_admin,139.198.18.205,0,0.0,0,0,0.0,0,0,0,1047,70,2034,1,0.25,error_event|high_blast_radius|rapid_changes|excessive_privileged_events,0.8,LOW,4
14,0,1,0,3.0,646,1,0.0017152658662092624,0.098310759397352,0,1132,0,1,582,0,0,0,0,0,0.9736842105263158,2018-08-20 14:55:46+05:30,RunInstances,web_admin,139.198.18.205,0,0.0,0,0,0.0,0,0,0,1047,70,2034,1,0.25,error_event|high_blast_radius|rapid_changes|excessive_privileged_events,0.8,LOW,4
14,0,1,0,1.0,646,1,0.0017152658662092624,0.098310759397352,0,1132,0,1,582,0,0,0,0,0,0.9736842105263158,2018-08-20 14:55:47+05:30,RunInstances,web_admin,139.198.18.205,0,0.0,0,0,0.0,0,0,0,1047,70,2034,1,0.25,error_event|high_blast_radius|rapid_changes|excessive_privileged_events,0.8,LOW,4
14,0,1,0,1.0,646,1,0.0017152658662092624,0.098310759397352,0,1132,0,1,582,0,0,0,0,0,0.9736842105263158,2018-08-20 14:55:48+05:30,RunInstances,web_admin,139.198.18.205,0,0.0,0,0,0.0,0,0,0,1047,70,2034,1,0.25,error_event|high_blast_radius|rapid_changes|excessive_privileged_events,0.8,LOW,4
14,0,1,0,2.0,646,1,0.0017152658662092624,0.098310759397352,0,1132,0,1,582,0,0,0,0,0,0.9736842105263158,2018-08-20 14:55:50+05:30,RunInstances,web_admin,139.198.18.205,0,0.0,0,0,0.0,0,0,0,1047,70,2034,1,0.25,error_event|high_blast_radius|rapid_changes|excessive_privileged_events,0.8,LOW,4
14,0,1,0,1.0,646,1,0.0017152658662092624,0.098310759397352,0,1132,0,1,582,0,0,0,0,0,0.9736842105263158,2018-08-20 14:55:51+05:30,RunInstances,web_admin,139.198.18.205,0,0.0,0,0,0.0,0,0,0,1047,70,2034,1,0.25,error_event|high_blast_radius|rapid_changes|excessive_privileged_events,0.8,LOW,4
14,0,1,0,2.0,646,1,0.0017152658662092624,0.098310759397352,0,1132,0,1,582,0,0,0,0,0,0.9736842105263158,2018-08-20 14:55:53+05:30,RunInstances,web_admin,139.198.18.205,0,0.0,0,0,0.0,0,0,0,1047,70,2034,1,0.25,error_event|high_blast_radius|rapid_changes|excessive_privileged_events,0.8,LOW,4
14,0,1,0,5.0,646,1,0.0017152658662092624,0.098310759397352,0,1132,0,1,582,0,0,0,0,0,0.9736842105263158,2018-08-20 14:55:58+05:30,RunInstances,web_admin,139.198.18.205,0,0.0,0,0,0.0,0,0,0,1047,70,2034,1,0.25,error_event|high_blast_radius|rapid_changes|excessive_privileged_events,0.8,LOW,4
14,0,1,0,3.0,646,1,0.0017152658662092624,0.098310759397352,0,1132,0,1,582,0,0,0,0,0,0.9736842105263158,2018-08-20 14:56:01+05:30,RunInstances,web_admin,139.198.18.205,0,0.0,0,0,0.0,0,0,0,1047,70,2034,1,0.25,error_event|high_blast_radius|rapid_changes|excessive_privileged_events,0.8,LOW,4
14,0,1,0,5.0,646,1,0.0017152658662092624,0.098310759397352,0,1132,0,1,582,0,0,0,0,0,0.9736842105263158,2018-08-20 14:56:06+05:30,RunInstances,web_admin,139.198.18.205,0,0.0,0,0,0.0,0,0,0,1047,70,2034,1,0.25,error_event|high_blast_radius|rapid_changes|excessive_privileged_events,0.8,LOW,4
14,0,1,0,9.0,646,1,0.0017152658662092624,0.098310759397352,0,1132,0,1,582,0,0,0,0,0,0.9736842105263158,2018-08-20 14:56:15+05:30,RunInstances,web_admin,139.198.18.205,0,0.0,0,0,0.0,0,0,0,1047,70,2034,1,0.25,error_event|high_blast_radius|rapid_changes|excessive_privileged_events,0.8,LOW,4
14,0,1,0,10.0,646,1,0.0017152658662092624,0.098310759397352,0,1132,0,1,582,0,0,0,0,0,0.9736842105263158,2018-08-20 14:56:25+05:30,RunInstances,web_admin,139.198.18.205,0,0.0,0,0,0.0,0,0,0,1047,70,2034,1,0.25,error_event|high_blast_radius|rapid_changes|excessive_privileged_events,0.8,LOW,4
14,0,1,0,3.0,646,1,0.0017152658662092624,0.098310759397352,0,1132,0,1,582,0,0,0,0,0,0.9736842105263158,2018-08-20 14:56:28+05:30,RunInstances,web_admin,139.198.18.205,0,0.0,0,0,0.0,0,0,0,1047,70,2034,1,0.25,error_event|high_blast_radius|rapid_changes|excessive_privileged_events,0.8,LOW,4
14,0,1,0,12.0,646,1,0.0017152658662092624,0.098310759397352,0,1132,0,1,582,0,0,0,0,0,0.9736842105263158,2018-08-20 14:56:40+05:30,RunInstances,web_admin,139.198.18.205,0,0.0,0,0,0.0,0,0,0,1047,70,2034,1,0.25,error_event|high_blast_radius|rapid_changes|excessive_privileged_events,0.8,LOW,4
14,0,1,0,3600.0,0,1,0.0045045045045045045,0.0,0,1132,0,0,221,0,0,0,0,0,0.0,2018-08-20 14:56:48+05:30,DescribeInstanceStatus,nan,autoscaling.amazonaws.com,0,0.0,0,0,0.0,0,0,0,1047,70,2034,0,0.14285714285714285,high_blast_radius|excessive_privileged_events,0.4,LOW,2
14,0,1,0,26.0,646,1,0.1,0.098310759397352,0,1132,0,1,9,0,0,0,0,0,0.9736842105263158,2018-08-20 14:57:06+05:30,DescribeAccountAttributes,web_admin,82.102.18.111,0,0.0,0,0,0.0,0,0,0,1047,70,2034,1,0.25,error_event|high_blast_radius|rapid_changes|excessive_privileged_events,0.8,LOW,4
14,0,1,0,1.0,646,1,0.3333333333333333,0.098310759397352,0,1132,0,1,2,0,0,0,0,0,0.9736842105263158,2018-08-20 14:57:07+05:30,GetUser,web_admin,82.102.18.111,0,0.0,0,0,0.0,0,0,0,1047,70,2034,1,0.32142857142857145,error_event|rare_action|high_blast_radius|rapid_changes|excessive_privileged_events,1.0,MEDIUM,5
14,0,1,0,3600.0,0,1,0.003003003003003003,0.0,0,1132,0,0,332,0,0,0,0,0,0.0,2018-08-20 14:57:30+05:30,AssumeRole,nan,vpc-flow-logs.amazonaws.com,0,0.0,0,0,0.0,0,0,0,1047,70,2034,0,0.14285714285714285,high_blast_radius|excessive_privileged_events,0.4,LOW,2
