username,window_start,window_end,window_label,raw_len,P_seq,pred,top_event_name_idx
fe:cloudtrail.amazonaws.com,2024-02-07T02:14:00+00:00,2024-02-07T02:24:00+00:00,0,1,0.11544118076562881,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-07T02:16:00+00:00,2024-02-07T02:26:00+00:00,0,1,0.11544118076562881,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-07T02:18:00+00:00,2024-02-07T02:28:00+00:00,0,2,0.12994074821472168,0,"[[30, 2]]"
fe:cloudtrail.amazonaws.com,2024-02-07T02:20:00+00:00,2024-02-07T02:30:00+00:00,0,3,0.1372242569923401,0,"[[30, 3]]"
fe:cloudtrail.amazonaws.com,2024-02-07T02:22:00+00:00,2024-02-07T02:32:00+00:00,0,4,0.14221586287021637,0,"[[30, 4]]"
fe:cloudtrail.amazonaws.com,2024-02-07T02:24:00+00:00,2024-02-07T02:34:00+00:00,0,3,0.14221586287021637,0,"[[30, 3]]"
fe:cloudtrail.amazonaws.com,2024-02-07T02:26:00+00:00,2024-02-07T02:36:00+00:00,0,3,0.14221586287021637,0,"[[30, 3]]"
fe:cloudtrail.amazonaws.com,2024-02-07T02:28:00+00:00,2024-02-07T02:38:00+00:00,0,2,0.14221586287021637,0,"[[30, 2]]"
fe:cloudtrail.amazonaws.com,2024-02-07T02:30:00+00:00,2024-02-07T02:40:00+00:00,0,1,0.14221586287021637,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-07T23:56:00+00:00,2024-02-08T00:06:00+00:00,0,1,0.10998973995447159,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-07T23:58:00+00:00,2024-02-08T00:08:00+00:00,0,1,0.10998973995447159,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-08T00:00:00+00:00,2024-02-08T00:10:00+00:00,0,1,0.10998973995447159,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-08T00:02:00+00:00,2024-02-08T00:12:00+00:00,0,1,0.10998973995447159,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-08T00:04:00+00:00,2024-02-08T00:14:00+00:00,0,1,0.10998973995447159,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-08T00:06:00+00:00,2024-02-08T00:16:00+00:00,0,1,0.12385482341051102,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-08T00:08:00+00:00,2024-02-08T00:18:00+00:00,0,1,0.12385482341051102,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-08T00:10:00+00:00,2024-02-08T00:20:00+00:00,0,1,0.12385482341051102,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-08T00:12:00+00:00,2024-02-08T00:22:00+00:00,0,1,0.12385482341051102,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-08T00:14:00+00:00,2024-02-08T00:24:00+00:00,0,1,0.12385482341051102,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-08T13:12:00+00:00,2024-02-08T13:22:00+00:00,0,2,0.1234864741563797,0,"[[30, 2]]"
fe:cloudtrail.amazonaws.com,2024-02-08T13:14:00+00:00,2024-02-08T13:24:00+00:00,0,2,0.1234864741563797,0,"[[30, 2]]"
fe:cloudtrail.amazonaws.com,2024-02-08T13:16:00+00:00,2024-02-08T13:26:00+00:00,0,3,0.1266169250011444,0,"[[30, 3]]"
fe:cloudtrail.amazonaws.com,2024-02-08T13:18:00+00:00,2024-02-08T13:28:00+00:00,0,4,0.13055625557899475,0,"[[30, 4]]"
fe:cloudtrail.amazonaws.com,2024-02-08T13:20:00+00:00,2024-02-08T13:30:00+00:00,0,4,0.13055625557899475,0,"[[30, 4]]"
fe:cloudtrail.amazonaws.com,2024-02-08T13:22:00+00:00,2024-02-08T13:32:00+00:00,0,2,0.13055625557899475,0,"[[30, 2]]"
fe:cloudtrail.amazonaws.com,2024-02-08T13:24:00+00:00,2024-02-08T13:34:00+00:00,0,3,0.13055625557899475,0,"[[30, 3]]"
fe:cloudtrail.amazonaws.com,2024-02-08T13:26:00+00:00,2024-02-08T13:36:00+00:00,0,2,0.13055625557899475,0,"[[30, 2]]"
fe:cloudtrail.amazonaws.com,2024-02-08T13:28:00+00:00,2024-02-08T13:38:00+00:00,0,1,0.1300351470708847,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-08T13:30:00+00:00,2024-02-08T13:40:00+00:00,0,1,0.1300351470708847,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-08T13:32:00+00:00,2024-02-08T13:42:00+00:00,0,1,0.1300351470708847,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-09T14:02:00+00:00,2024-02-09T14:12:00+00:00,0,1,0.1074618324637413,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-09T14:04:00+00:00,2024-02-09T14:14:00+00:00,0,1,0.1074618324637413,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-09T14:06:00+00:00,2024-02-09T14:16:00+00:00,0,2,0.11956587433815002,0,"[[30, 2]]"
fe:cloudtrail.amazonaws.com,2024-02-09T14:08:00+00:00,2024-02-09T14:18:00+00:00,0,2,0.11956587433815002,0,"[[30, 2]]"
fe:cloudtrail.amazonaws.com,2024-02-09T14:10:00+00:00,2024-02-09T14:20:00+00:00,0,2,0.11956587433815002,0,"[[30, 2]]"
fe:cloudtrail.amazonaws.com,2024-02-09T14:12:00+00:00,2024-02-09T14:22:00+00:00,0,1,0.11956587433815002,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-09T14:14:00+00:00,2024-02-09T14:24:00+00:00,0,1,0.11956587433815002,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-09T14:16:00+00:00,2024-02-09T14:26:00+00:00,0,1,0.11151081323623657,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-09T14:18:00+00:00,2024-02-09T14:28:00+00:00,0,1,0.11151081323623657,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-09T14:20:00+00:00,2024-02-09T14:30:00+00:00,0,1,0.11151081323623657,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-09T14:22:00+00:00,2024-02-09T14:32:00+00:00,0,1,0.11151081323623657,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-09T14:24:00+00:00,2024-02-09T14:34:00+00:00,0,1,0.11151081323623657,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-10T19:08:00+00:00,2024-02-10T19:18:00+00:00,0,1,0.10917200148105621,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-10T19:10:00+00:00,2024-02-10T19:20:00+00:00,0,1,0.10917200148105621,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-10T19:12:00+00:00,2024-02-10T19:22:00+00:00,0,1,0.10917200148105621,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-10T19:14:00+00:00,2024-02-10T19:24:00+00:00,0,1,0.10917200148105621,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-10T19:16:00+00:00,2024-02-10T19:26:00+00:00,0,1,0.10917200148105621,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-11T04:54:00+00:00,2024-02-11T05:04:00+00:00,0,1,0.10989531874656677,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-11T04:56:00+00:00,2024-02-11T05:06:00+00:00,0,1,0.10989531874656677,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-11T04:58:00+00:00,2024-02-11T05:08:00+00:00,0,2,0.12929493188858032,0,"[[30, 2]]"
fe:cloudtrail.amazonaws.com,2024-02-11T05:00:00+00:00,2024-02-11T05:10:00+00:00,0,3,0.13673417270183563,0,"[[30, 3]]"
fe:cloudtrail.amazonaws.com,2024-02-11T05:02:00+00:00,2024-02-11T05:12:00+00:00,0,4,0.1406846046447754,0,"[[30, 4]]"
fe:cloudtrail.amazonaws.com,2024-02-11T05:04:00+00:00,2024-02-11T05:14:00+00:00,0,3,0.1406846046447754,0,"[[30, 3]]"
fe:cloudtrail.amazonaws.com,2024-02-11T05:06:00+00:00,2024-02-11T05:16:00+00:00,0,4,0.14266778528690338,0,"[[30, 4]]"
fe:cloudtrail.amazonaws.com,2024-02-11T05:08:00+00:00,2024-02-11T05:18:00+00:00,0,3,0.14266778528690338,0,"[[30, 3]]"
fe:cloudtrail.amazonaws.com,2024-02-11T05:10:00+00:00,2024-02-11T05:20:00+00:00,0,2,0.14266778528690338,0,"[[30, 2]]"
fe:cloudtrail.amazonaws.com,2024-02-11T05:12:00+00:00,2024-02-11T05:22:00+00:00,0,1,0.14266778528690338,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-11T05:14:00+00:00,2024-02-11T05:24:00+00:00,0,1,0.14266778528690338,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-11T09:56:00+00:00,2024-02-11T10:06:00+00:00,0,1,0.10696148872375488,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-11T09:58:00+00:00,2024-02-11T10:08:00+00:00,0,1,0.10696148872375488,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-11T10:00:00+00:00,2024-02-11T10:10:00+00:00,0,1,0.10696148872375488,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-11T10:02:00+00:00,2024-02-11T10:12:00+00:00,0,1,0.10696148872375488,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-11T10:04:00+00:00,2024-02-11T10:14:00+00:00,0,1,0.10696148872375488,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-11T10:18:00+00:00,2024-02-11T10:28:00+00:00,0,2,0.12784528732299805,0,"[[30, 2]]"
fe:cloudtrail.amazonaws.com,2024-02-11T10:20:00+00:00,2024-02-11T10:30:00+00:00,0,2,0.12784528732299805,0,"[[30, 2]]"
fe:cloudtrail.amazonaws.com,2024-02-11T10:22:00+00:00,2024-02-11T10:32:00+00:00,0,2,0.12784528732299805,0,"[[30, 2]]"
fe:cloudtrail.amazonaws.com,2024-02-11T10:24:00+00:00,2024-02-11T10:34:00+00:00,0,2,0.12784528732299805,0,"[[30, 2]]"
fe:cloudtrail.amazonaws.com,2024-02-11T10:26:00+00:00,2024-02-11T10:36:00+00:00,0,2,0.12784528732299805,0,"[[30, 2]]"
fe:cloudtrail.amazonaws.com,2024-02-11T10:30:00+00:00,2024-02-11T10:40:00+00:00,0,1,0.11703188717365265,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-11T10:32:00+00:00,2024-02-11T10:42:00+00:00,0,1,0.11703188717365265,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-11T10:34:00+00:00,2024-02-11T10:44:00+00:00,0,1,0.11703188717365265,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-11T10:36:00+00:00,2024-02-11T10:46:00+00:00,0,1,0.11703188717365265,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-11T10:38:00+00:00,2024-02-11T10:48:00+00:00,0,1,0.11703188717365265,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-14T02:04:00+00:00,2024-02-14T02:14:00+00:00,0,1,0.11121479421854019,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-14T02:06:00+00:00,2024-02-14T02:16:00+00:00,0,1,0.11121479421854019,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-14T02:08:00+00:00,2024-02-14T02:18:00+00:00,0,1,0.11121479421854019,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-14T02:10:00+00:00,2024-02-14T02:20:00+00:00,0,1,0.11121479421854019,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-14T02:12:00+00:00,2024-02-14T02:22:00+00:00,0,1,0.11121479421854019,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-14T02:14:00+00:00,2024-02-14T02:24:00+00:00,0,1,0.1249469742178917,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-14T02:16:00+00:00,2024-02-14T02:26:00+00:00,0,1,0.1249469742178917,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-14T02:18:00+00:00,2024-02-14T02:28:00+00:00,0,1,0.1249469742178917,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-14T02:20:00+00:00,2024-02-14T02:30:00+00:00,0,1,0.1249469742178917,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-14T02:22:00+00:00,2024-02-14T02:32:00+00:00,0,2,0.1282246708869934,0,"[[30, 2]]"
fe:cloudtrail.amazonaws.com,2024-02-14T02:24:00+00:00,2024-02-14T02:34:00+00:00,0,1,0.1282246708869934,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-14T02:26:00+00:00,2024-02-14T02:36:00+00:00,0,1,0.1282246708869934,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-14T02:28:00+00:00,2024-02-14T02:38:00+00:00,0,2,0.12997743487358093,0,"[[30, 2]]"
fe:cloudtrail.amazonaws.com,2024-02-14T02:30:00+00:00,2024-02-14T02:40:00+00:00,0,2,0.12997743487358093,0,"[[30, 2]]"
fe:cloudtrail.amazonaws.com,2024-02-14T02:32:00+00:00,2024-02-14T02:42:00+00:00,0,1,0.12997743487358093,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-14T02:34:00+00:00,2024-02-14T02:44:00+00:00,0,1,0.12997743487358093,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-14T02:36:00+00:00,2024-02-14T02:46:00+00:00,0,1,0.12997743487358093,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-15T01:04:00+00:00,2024-02-15T01:14:00+00:00,0,1,0.11068084090948105,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-15T01:06:00+00:00,2024-02-15T01:16:00+00:00,0,1,0.11068084090948105,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-15T01:08:00+00:00,2024-02-15T01:18:00+00:00,0,1,0.11068084090948105,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-15T01:10:00+00:00,2024-02-15T01:20:00+00:00,0,1,0.11068084090948105,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-15T01:12:00+00:00,2024-02-15T01:22:00+00:00,0,1,0.11068084090948105,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-16T23:04:00+00:00,2024-02-16T23:14:00+00:00,0,1,0.10964520275592804,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-16T23:06:00+00:00,2024-02-16T23:16:00+00:00,0,2,0.1264982968568802,0,"[[30, 2]]"
fe:cloudtrail.amazonaws.com,2024-02-16T23:08:00+00:00,2024-02-16T23:18:00+00:00,0,2,0.1264982968568802,0,"[[30, 2]]"
fe:cloudtrail.amazonaws.com,2024-02-16T23:10:00+00:00,2024-02-16T23:20:00+00:00,0,2,0.1264982968568802,0,"[[30, 2]]"
fe:cloudtrail.amazonaws.com,2024-02-16T23:12:00+00:00,2024-02-16T23:22:00+00:00,0,3,0.13178516924381256,0,"[[30, 3]]"
fe:cloudtrail.amazonaws.com,2024-02-16T23:14:00+00:00,2024-02-16T23:24:00+00:00,0,2,0.13178516924381256,0,"[[30, 2]]"
fe:cloudtrail.amazonaws.com,2024-02-16T23:16:00+00:00,2024-02-16T23:26:00+00:00,0,1,0.13178516924381256,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-16T23:18:00+00:00,2024-02-16T23:28:00+00:00,0,1,0.13178516924381256,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-16T23:20:00+00:00,2024-02-16T23:30:00+00:00,0,1,0.13178516924381256,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-16T23:24:00+00:00,2024-02-16T23:34:00+00:00,0,1,0.11375941336154938,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-16T23:26:00+00:00,2024-02-16T23:36:00+00:00,0,1,0.11375941336154938,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-16T23:28:00+00:00,2024-02-16T23:38:00+00:00,0,1,0.11375941336154938,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-16T23:30:00+00:00,2024-02-16T23:40:00+00:00,0,1,0.11375941336154938,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-16T23:32:00+00:00,2024-02-16T23:42:00+00:00,0,2,0.1277463734149933,0,"[[30, 2]]"
fe:cloudtrail.amazonaws.com,2024-02-16T23:34:00+00:00,2024-02-16T23:44:00+00:00,0,1,0.1277463734149933,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-16T23:36:00+00:00,2024-02-16T23:46:00+00:00,0,1,0.1277463734149933,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-16T23:38:00+00:00,2024-02-16T23:48:00+00:00,0,1,0.1277463734149933,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-16T23:40:00+00:00,2024-02-16T23:50:00+00:00,0,1,0.1277463734149933,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-19T00:56:00+00:00,2024-02-19T01:06:00+00:00,0,1,0.1098477840423584,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-19T00:58:00+00:00,2024-02-19T01:08:00+00:00,0,1,0.1098477840423584,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-19T01:00:00+00:00,2024-02-19T01:10:00+00:00,0,1,0.1098477840423584,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-19T01:02:00+00:00,2024-02-19T01:12:00+00:00,0,1,0.1098477840423584,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-19T01:04:00+00:00,2024-02-19T01:14:00+00:00,0,1,0.1098477840423584,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-19T01:14:00+00:00,2024-02-19T01:24:00+00:00,0,1,0.11349068582057953,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-19T01:16:00+00:00,2024-02-19T01:26:00+00:00,0,1,0.11349068582057953,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-19T01:18:00+00:00,2024-02-19T01:28:00+00:00,0,1,0.11349068582057953,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-19T01:20:00+00:00,2024-02-19T01:30:00+00:00,0,2,0.12819981575012207,0,"[[30, 2]]"
fe:cloudtrail.amazonaws.com,2024-02-19T01:22:00+00:00,2024-02-19T01:32:00+00:00,0,2,0.12819981575012207,0,"[[30, 2]]"
fe:cloudtrail.amazonaws.com,2024-02-19T01:24:00+00:00,2024-02-19T01:34:00+00:00,0,1,0.12819981575012207,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-19T01:26:00+00:00,2024-02-19T01:36:00+00:00,0,1,0.12819981575012207,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-19T01:28:00+00:00,2024-02-19T01:38:00+00:00,0,1,0.12819981575012207,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-19T04:56:00+00:00,2024-02-19T05:06:00+00:00,0,1,0.10844027251005173,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-19T04:58:00+00:00,2024-02-19T05:08:00+00:00,0,1,0.10844027251005173,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-19T05:00:00+00:00,2024-02-19T05:10:00+00:00,0,1,0.10844027251005173,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-19T05:02:00+00:00,2024-02-19T05:12:00+00:00,0,2,0.12634964287281036,0,"[[30, 2]]"
fe:cloudtrail.amazonaws.com,2024-02-19T05:04:00+00:00,2024-02-19T05:14:00+00:00,0,2,0.12634964287281036,0,"[[30, 2]]"
fe:cloudtrail.amazonaws.com,2024-02-19T05:06:00+00:00,2024-02-19T05:16:00+00:00,0,2,0.12974871695041656,0,"[[30, 2]]"
fe:cloudtrail.amazonaws.com,2024-02-19T05:08:00+00:00,2024-02-19T05:18:00+00:00,0,2,0.12974871695041656,0,"[[30, 2]]"
fe:cloudtrail.amazonaws.com,2024-02-19T05:10:00+00:00,2024-02-19T05:20:00+00:00,0,2,0.12974871695041656,0,"[[30, 2]]"
fe:cloudtrail.amazonaws.com,2024-02-19T05:12:00+00:00,2024-02-19T05:22:00+00:00,0,2,0.13658668100833893,0,"[[30, 2]]"
fe:cloudtrail.amazonaws.com,2024-02-19T05:14:00+00:00,2024-02-19T05:24:00+00:00,0,2,0.13658668100833893,0,"[[30, 2]]"
fe:cloudtrail.amazonaws.com,2024-02-19T05:16:00+00:00,2024-02-19T05:26:00+00:00,0,1,0.13658668100833893,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-19T05:18:00+00:00,2024-02-19T05:28:00+00:00,0,1,0.13658668100833893,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-19T05:20:00+00:00,2024-02-19T05:30:00+00:00,0,1,0.13658668100833893,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-21T23:52:00+00:00,2024-02-22T00:02:00+00:00,0,1,0.10643897205591202,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-21T23:54:00+00:00,2024-02-22T00:04:00+00:00,0,1,0.10643897205591202,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-21T23:56:00+00:00,2024-02-22T00:06:00+00:00,0,1,0.10643897205591202,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-21T23:58:00+00:00,2024-02-22T00:08:00+00:00,0,1,0.10643897205591202,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-22T00:00:00+00:00,2024-02-22T00:10:00+00:00,0,2,0.12432627379894257,0,"[[30, 2]]"
fe:cloudtrail.amazonaws.com,2024-02-22T00:02:00+00:00,2024-02-22T00:12:00+00:00,0,1,0.12432627379894257,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-22T00:04:00+00:00,2024-02-22T00:14:00+00:00,0,1,0.12432627379894257,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-22T00:06:00+00:00,2024-02-22T00:16:00+00:00,0,1,0.12432627379894257,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-22T00:08:00+00:00,2024-02-22T00:18:00+00:00,0,1,0.12432627379894257,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-22T00:16:00+00:00,2024-02-22T00:26:00+00:00,0,1,0.11369222402572632,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-22T00:18:00+00:00,2024-02-22T00:28:00+00:00,0,1,0.11369222402572632,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-22T00:20:00+00:00,2024-02-22T00:30:00+00:00,0,1,0.11369222402572632,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-22T00:22:00+00:00,2024-02-22T00:32:00+00:00,0,1,0.11369222402572632,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-22T00:24:00+00:00,2024-02-22T00:34:00+00:00,0,1,0.11369222402572632,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-23T21:58:00+00:00,2024-02-23T22:08:00+00:00,0,1,0.10873045027256012,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-23T22:00:00+00:00,2024-02-23T22:10:00+00:00,0,1,0.10873045027256012,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-23T22:02:00+00:00,2024-02-23T22:12:00+00:00,0,2,0.12439151108264923,0,"[[30, 2]]"
fe:cloudtrail.amazonaws.com,2024-02-23T22:04:00+00:00,2024-02-23T22:14:00+00:00,0,2,0.12439151108264923,0,"[[30, 2]]"
fe:cloudtrail.amazonaws.com,2024-02-23T22:06:00+00:00,2024-02-23T22:16:00+00:00,0,2,0.12439151108264923,0,"[[30, 2]]"
fe:cloudtrail.amazonaws.com,2024-02-23T22:08:00+00:00,2024-02-23T22:18:00+00:00,0,2,0.12774142622947693,0,"[[30, 2]]"
fe:cloudtrail.amazonaws.com,2024-02-23T22:10:00+00:00,2024-02-23T22:20:00+00:00,0,2,0.12774142622947693,0,"[[30, 2]]"
fe:cloudtrail.amazonaws.com,2024-02-23T22:12:00+00:00,2024-02-23T22:22:00+00:00,0,1,0.12774142622947693,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-23T22:14:00+00:00,2024-02-23T22:24:00+00:00,0,1,0.12774142622947693,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-23T22:16:00+00:00,2024-02-23T22:26:00+00:00,0,1,0.12774142622947693,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-23T22:22:00+00:00,2024-02-23T22:32:00+00:00,0,1,0.11307715624570847,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-23T22:24:00+00:00,2024-02-23T22:34:00+00:00,0,1,0.11307715624570847,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-23T22:26:00+00:00,2024-02-23T22:36:00+00:00,0,2,0.12784002721309662,0,"[[30, 2]]"
fe:cloudtrail.amazonaws.com,2024-02-23T22:28:00+00:00,2024-02-23T22:38:00+00:00,0,2,0.12784002721309662,0,"[[30, 2]]"
fe:cloudtrail.amazonaws.com,2024-02-23T22:30:00+00:00,2024-02-23T22:40:00+00:00,0,2,0.12784002721309662,0,"[[30, 2]]"
fe:cloudtrail.amazonaws.com,2024-02-23T22:32:00+00:00,2024-02-23T22:42:00+00:00,0,1,0.12784002721309662,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-23T22:34:00+00:00,2024-02-23T22:44:00+00:00,0,1,0.12784002721309662,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-25T05:52:00+00:00,2024-02-25T06:02:00+00:00,0,1,0.10991024971008301,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-25T05:54:00+00:00,2024-02-25T06:04:00+00:00,0,1,0.10991024971008301,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-25T05:56:00+00:00,2024-02-25T06:06:00+00:00,0,2,0.1298152357339859,0,"[[30, 2]]"
fe:cloudtrail.amazonaws.com,2024-02-25T05:58:00+00:00,2024-02-25T06:08:00+00:00,0,2,0.1298152357339859,0,"[[30, 2]]"
fe:cloudtrail.amazonaws.com,2024-02-25T06:00:00+00:00,2024-02-25T06:10:00+00:00,0,2,0.1298152357339859,0,"[[30, 2]]"
fe:cloudtrail.amazonaws.com,2024-02-25T06:02:00+00:00,2024-02-25T06:12:00+00:00,0,1,0.1298152357339859,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-25T06:04:00+00:00,2024-02-25T06:14:00+00:00,0,2,0.13125848770141602,0,"[[30, 2]]"
fe:cloudtrail.amazonaws.com,2024-02-25T06:06:00+00:00,2024-02-25T06:16:00+00:00,0,1,0.13125848770141602,0,"[[30, 1]]"
fe:cloudtrail.amazonaws.com,2024-02-25T06:08:00+00:00,2024-02-25T06:18:00+00:00,0,1,0.13125848770141602,0,"[[30, 1]]"
