log_id,username,timestamp,label,label_orig,P_event
synthetic_cloudtrail.csv:4263,fe:arn:aws:iam::195658545264:root,2024-05-26 11:26:35+00:00,0,0,0.1362205
synthetic_cloudtrail.csv:4264,fe:arn:aws:iam::195658545264:root,2024-05-26 11:30:05+00:00,0,0,0.13312095
synthetic_cloudtrail.csv:4265,fe:arn:aws:iam::195658545264:root,2024-05-26 11:32:33+00:00,0,0,0.12850103
synthetic_cloudtrail.csv:6532,fe:arn:aws:iam::236507080575:root,2024-08-22 19:05:32+00:00,0,0,0.14096738
synthetic_cloudtrail.csv:6533,fe:arn:aws:iam::236507080575:root,2024-08-22 19:10:48+00:00,0,0,0.1243332
synthetic_cloudtrail.csv:6534,fe:arn:aws:iam::236507080575:root,2024-08-22 19:20:17+00:00,0,0,0.1227458
synthetic_cloudtrail.csv:6535,fe:arn:aws:iam::236507080575:root,2024-08-22 19:28:25+00:00,0,0,0.12540689
synthetic_cloudtrail.csv:6536,fe:arn:aws:iam::236507080575:root,2024-08-22 19:30:18+00:00,0,0,0.12657943
synthetic_cloudtrail.csv:6537,fe:arn:aws:iam::236507080575:root,2024-08-22 19:33:03+00:00,0,0,0.12269819
synthetic_cloudtrail.csv:6538,fe:arn:aws:iam::236507080575:root,2024-08-22 19:35:46+00:00,0,0,0.1197334
synthetic_cloudtrail.csv:6539,fe:arn:aws:iam::236507080575:root,2024-08-22 19:41:12+00:00,0,0,0.12229504
synthetic_cloudtrail.csv:6540,fe:arn:aws:iam::236507080575:root,2024-08-22 19:45:17+00:00,0,0,0.11847904
synthetic_cloudtrail.csv:6541,fe:arn:aws:iam::236507080575:root,2024-08-22 19:49:35+00:00,0,0,0.12225682
synthetic_cloudtrail.csv:5794,fe:arn:aws:iam::286334910474:root,2024-07-21 16:08:27+00:00,0,0,0.15043868
synthetic_cloudtrail.csv:5798,fe:arn:aws:iam::286334910474:root,2024-07-21 16:17:34+00:00,0,0,0.12701002
synthetic_cloudtrail.csv:5801,fe:arn:aws:iam::286334910474:root,2024-07-21 16:19:39+00:00,0,0,0.119903706
synthetic_cloudtrail.csv:5802,fe:arn:aws:iam::286334910474:root,2024-07-21 16:21:18+00:00,0,0,0.13565794
synthetic_cloudtrail.csv:5805,fe:arn:aws:iam::286334910474:root,2024-07-21 16:23:58+00:00,0,0,0.12421062
synthetic_cloudtrail.csv:5809,fe:arn:aws:iam::286334910474:root,2024-07-21 16:33:06+00:00,0,0,0.13073692
synthetic_cloudtrail.csv:5810,fe:arn:aws:iam::286334910474:root,2024-07-21 16:40:18+00:00,0,0,0.13025355
synthetic_cloudtrail.csv:5811,fe:arn:aws:iam::286334910474:root,2024-07-21 16:46:56+00:00,0,0,0.12663421
synthetic_cloudtrail.csv:5812,fe:arn:aws:iam::286334910474:root,2024-07-21 16:55:12+00:00,0,0,0.13167903
synthetic_cloudtrail.csv:5813,fe:arn:aws:iam::286334910474:root,2024-07-21 17:01:18+00:00,0,0,0.12833653
synthetic_cloudtrail.csv:1325,fe:arn:aws:iam::471885651819:root,2024-02-13 23:01:23+00:00,0,0,0.14211507
synthetic_cloudtrail.csv:1326,fe:arn:aws:iam::471885651819:root,2024-02-13 23:05:36+00:00,0,0,0.12458558
synthetic_cloudtrail.csv:1327,fe:arn:aws:iam::471885651819:root,2024-02-13 23:13:47+00:00,0,0,0.12689438
synthetic_cloudtrail.csv:1328,fe:arn:aws:iam::471885651819:root,2024-02-13 23:20:55+00:00,0,0,0.129269
synthetic_cloudtrail.csv:1329,fe:arn:aws:iam::471885651819:root,2024-02-13 23:28:00+00:00,0,0,0.12650149
synthetic_cloudtrail.csv:1330,fe:arn:aws:iam::471885651819:root,2024-02-13 23:35:44+00:00,0,0,0.12969773
synthetic_cloudtrail.csv:1331,fe:arn:aws:iam::471885651819:root,2024-02-13 23:44:29+00:00,0,0,0.12938593
synthetic_cloudtrail.csv:1332,fe:arn:aws:iam::471885651819:root,2024-02-13 23:45:56+00:00,0,0,0.12854579
synthetic_cloudtrail.csv:1333,fe:arn:aws:iam::471885651819:root,2024-02-13 23:48:22+00:00,0,0,0.12878959
synthetic_cloudtrail.csv:1334,fe:arn:aws:iam::471885651819:root,2024-02-13 23:54:46+00:00,0,0,0.12602757
synthetic_cloudtrail.csv:3112,fe:arn:aws:iam::473546908995:root,2024-04-21 19:01:37+00:00,0,0,0.1459445
synthetic_cloudtrail.csv:3113,fe:arn:aws:iam::473546908995:root,2024-04-21 19:09:18+00:00,0,0,0.12174556
synthetic_cloudtrail.csv:3114,fe:arn:aws:iam::473546908995:root,2024-04-21 19:17:23+00:00,0,0,0.12758167
synthetic_cloudtrail.csv:3115,fe:arn:aws:iam::473546908995:root,2024-04-21 19:21:53+00:00,0,0,0.1286291
synthetic_cloudtrail.csv:3116,fe:arn:aws:iam::473546908995:root,2024-04-21 19:29:55+00:00,0,0,0.12541254
synthetic_cloudtrail.csv:3117,fe:arn:aws:iam::473546908995:root,2024-04-21 19:37:05+00:00,0,0,0.12831509
synthetic_cloudtrail.csv:7536,fe:arn:aws:iam::535838349855:root,2024-10-01 13:08:36+00:00,0,0,0.15053861
synthetic_cloudtrail.csv:7537,fe:arn:aws:iam::535838349855:root,2024-10-01 13:10:23+00:00,0,0,0.113723435
synthetic_cloudtrail.csv:7538,fe:arn:aws:iam::535838349855:root,2024-10-01 13:19:34+00:00,0,0,0.13475585
synthetic_cloudtrail.csv:7539,fe:arn:aws:iam::535838349855:root,2024-10-01 13:22:38+00:00,0,0,0.12816958
synthetic_cloudtrail.csv:7540,fe:arn:aws:iam::535838349855:root,2024-10-01 13:28:43+00:00,0,0,0.1262778
synthetic_cloudtrail.csv:7541,fe:arn:aws:iam::535838349855:root,2024-10-01 13:38:15+00:00,0,0,0.1285167
synthetic_cloudtrail.csv:7542,fe:arn:aws:iam::535838349855:root,2024-10-01 13:42:17+00:00,0,0,0.12740162
synthetic_cloudtrail.csv:7543,fe:arn:aws:iam::535838349855:root,2024-10-01 13:47:22+00:00,0,0,0.12514223
synthetic_cloudtrail.csv:7920,fe:arn:aws:iam::570230524210:root,2024-10-13 16:01:21+00:00,0,0,0.14493193
synthetic_cloudtrail.csv:7921,fe:arn:aws:iam::570230524210:root,2024-10-13 16:03:44+00:00,0,0,0.1324327
synthetic_cloudtrail.csv:7922,fe:arn:aws:iam::570230524210:root,2024-10-13 16:12:33+00:00,0,0,0.12854336
synthetic_cloudtrail.csv:7923,fe:arn:aws:iam::570230524210:root,2024-10-13 16:19:02+00:00,0,0,0.12446077
synthetic_cloudtrail.csv:7924,fe:arn:aws:iam::570230524210:root,2024-10-13 16:23:56+00:00,0,0,0.13153696
synthetic_cloudtrail.csv:7925,fe:arn:aws:iam::570230524210:root,2024-10-13 16:31:43+00:00,0,0,0.12766631
synthetic_cloudtrail.csv:7926,fe:arn:aws:iam::570230524210:root,2024-10-13 16:40:57+00:00,0,0,0.12509558
synthetic_cloudtrail.csv:7927,fe:arn:aws:iam::570230524210:root,2024-10-13 16:47:40+00:00,0,0,0.12852637
synthetic_cloudtrail.csv:7928,fe:arn:aws:iam::570230524210:root,2024-10-13 16:53:45+00:00,0,0,0.125975
synthetic_cloudtrail.csv:9995,fe:arn:aws:iam::575090012423:root,2024-12-27 22:02:30+00:00,0,0,0.14275438
synthetic_cloudtrail.csv:9996,fe:arn:aws:iam::575090012423:root,2024-12-27 22:10:32+00:00,0,0,0.11921566
synthetic_cloudtrail.csv:9997,fe:arn:aws:iam::575090012423:root,2024-12-27 22:15:21+00:00,0,0,0.12871844
synthetic_cloudtrail.csv:9998,fe:arn:aws:iam::575090012423:root,2024-12-27 22:19:12+00:00,0,0,0.11069838
synthetic_cloudtrail.csv:9999,fe:arn:aws:iam::575090012423:root,2024-12-27 22:20:53+00:00,0,0,0.12531623
synthetic_cloudtrail.csv:10000,fe:arn:aws:iam::575090012423:root,2024-12-27 22:27:53+00:00,0,0,0.12734851
synthetic_cloudtrail.csv:10001,fe:arn:aws:iam::575090012423:root,2024-12-27 22:36:55+00:00,0,0,0.12650841
synthetic_cloudtrail.csv:8739,fe:arn:aws:iam::672147339683:root,2024-11-14 08:04:10+00:00,0,0,0.1476961
synthetic_cloudtrail.csv:8740,fe:arn:aws:iam::672147339683:root,2024-11-14 08:10:30+00:00,0,0,0.13035835
synthetic_cloudtrail.csv:8741,fe:arn:aws:iam::672147339683:root,2024-11-14 08:13:47+00:00,0,0,0.12723729
synthetic_cloudtrail.csv:8742,fe:arn:aws:iam::672147339683:root,2024-11-14 08:23:47+00:00,0,0,0.13060303
synthetic_cloudtrail.csv:8743,fe:arn:aws:iam::672147339683:root,2024-11-14 08:25:03+00:00,0,0,0.13634068
synthetic_cloudtrail.csv:8744,fe:arn:aws:iam::672147339683:root,2024-11-14 08:33:39+00:00,0,0,0.12969895
synthetic_cloudtrail.csv:8745,fe:arn:aws:iam::672147339683:root,2024-11-14 08:41:45+00:00,0,0,0.13353041
synthetic_cloudtrail.csv:3193,fe:arn:aws:iam::695235166449:root,2024-04-24 02:05:51+00:00,0,0,0.14932913
synthetic_cloudtrail.csv:3194,fe:arn:aws:iam::695235166449:root,2024-04-24 02:10:17+00:00,0,0,0.12797
synthetic_cloudtrail.csv:3195,fe:arn:aws:iam::695235166449:root,2024-04-24 02:18:31+00:00,0,0,0.1305613
synthetic_cloudtrail.csv:3196,fe:arn:aws:iam::695235166449:root,2024-04-24 02:23:42+00:00,0,0,0.12907773
synthetic_cloudtrail.csv:3197,fe:arn:aws:iam::695235166449:root,2024-04-24 02:30:42+00:00,0,0,0.13077836
synthetic_cloudtrail.csv:3198,fe:arn:aws:iam::695235166449:root,2024-04-24 02:32:33+00:00,0,0,0.13041669
synthetic_cloudtrail.csv:4555,fe:arn:aws:iam::793637035949:root,2024-06-06 09:04:00+00:00,0,0,0.15716685
synthetic_cloudtrail.csv:4556,fe:arn:aws:iam::793637035949:root,2024-06-06 09:05:06+00:00,0,0,0.11892689
synthetic_cloudtrail.csv:4557,fe:arn:aws:iam::793637035949:root,2024-06-06 09:11:54+00:00,0,0,0.14066827
synthetic_cloudtrail.csv:4558,fe:arn:aws:iam::793637035949:root,2024-06-06 09:16:07+00:00,0,0,0.13393416
synthetic_cloudtrail.csv:4559,fe:arn:aws:iam::793637035949:root,2024-06-06 09:17:40+00:00,0,0,0.12693684
synthetic_cloudtrail.csv:4560,fe:arn:aws:iam::793637035949:root,2024-06-06 09:19:58+00:00,0,0,0.12525806
synthetic_cloudtrail.csv:4561,fe:arn:aws:iam::793637035949:root,2024-06-06 09:29:38+00:00,0,0,0.13161045
synthetic_cloudtrail.csv:4562,fe:arn:aws:iam::793637035949:root,2024-06-06 09:33:49+00:00,0,0,0.13613336
synthetic_cloudtrail.csv:8845,fe:arn:aws:iam::847586634573:root,2024-11-17 00:03:52+00:00,0,0,0.14322501
synthetic_cloudtrail.csv:8846,fe:arn:aws:iam::847586634573:root,2024-11-17 00:09:31+00:00,0,0,0.12728402
synthetic_cloudtrail.csv:8847,fe:arn:aws:iam::847586634573:root,2024-11-17 00:15:52+00:00,0,0,0.1303002
synthetic_cloudtrail.csv:8848,fe:arn:aws:iam::847586634573:root,2024-11-17 00:20:58+00:00,0,0,0.12842992
synthetic_cloudtrail.csv:8849,fe:arn:aws:iam::847586634573:root,2024-11-17 00:29:59+00:00,0,0,0.12799193
synthetic_cloudtrail.csv:8850,fe:arn:aws:iam::847586634573:root,2024-11-17 00:31:41+00:00,0,0,0.13548371
synthetic_cloudtrail.csv:8851,fe:arn:aws:iam::847586634573:root,2024-11-17 00:41:12+00:00,0,0,0.13029046
synthetic_cloudtrail.csv:8852,fe:arn:aws:iam::847586634573:root,2024-11-17 00:42:53+00:00,0,0,0.1302778
synthetic_cloudtrail.csv:8853,fe:arn:aws:iam::847586634573:root,2024-11-17 00:50:45+00:00,0,0,0.12723687
synthetic_cloudtrail.csv:8854,fe:arn:aws:iam::847586634573:root,2024-11-17 00:57:18+00:00,0,0,0.1277311
synthetic_cloudtrail.csv:5073,fe:arn:aws:iam::863133007230:root,2024-06-25 20:07:41+00:00,0,0,0.13702708
synthetic_cloudtrail.csv:5074,fe:arn:aws:iam::863133007230:root,2024-06-25 20:15:26+00:00,0,0,0.119578846
synthetic_cloudtrail.csv:5075,fe:arn:aws:iam::863133007230:root,2024-06-25 20:23:39+00:00,0,0,0.12561205
synthetic_cloudtrail.csv:5076,fe:arn:aws:iam::863133007230:root,2024-06-25 20:30:37+00:00,0,0,0.12594156
synthetic_cloudtrail.csv:5077,fe:arn:aws:iam::863133007230:root,2024-06-25 20:36:55+00:00,0,0,0.121669784
synthetic_cloudtrail.csv:5078,fe:arn:aws:iam::863133007230:root,2024-06-25 20:39:23+00:00,0,0,0.1219312
synthetic_cloudtrail.csv:5079,fe:arn:aws:iam::863133007230:root,2024-06-25 20:47:14+00:00,0,0,0.122848034
synthetic_cloudtrail.csv:5080,fe:arn:aws:iam::863133007230:root,2024-06-25 20:48:41+00:00,0,0,0.12011913
synthetic_cloudtrail.csv:5081,fe:arn:aws:iam::863133007230:root,2024-06-25 20:50:46+00:00,0,0,0.123572335
synthetic_cloudtrail.csv:170,fe:arn:aws:iam::920823194082:root,2024-01-08 10:08:14+00:00,0,0,0.15840316
synthetic_cloudtrail.csv:171,fe:arn:aws:iam::920823194082:root,2024-01-08 10:14:54+00:00,0,0,0.13284408
synthetic_cloudtrail.csv:172,fe:arn:aws:iam::920823194082:root,2024-01-08 10:18:46+00:00,0,0,0.1390022
synthetic_cloudtrail.csv:173,fe:arn:aws:iam::920823194082:root,2024-01-08 10:20:24+00:00,0,0,0.13367951
synthetic_cloudtrail.csv:174,fe:arn:aws:iam::920823194082:root,2024-01-08 10:26:14+00:00,0,0,0.13117193
synthetic_cloudtrail.csv:175,fe:arn:aws:iam::920823194082:root,2024-01-08 10:33:11+00:00,0,0,0.13755456
synthetic_cloudtrail.csv:176,fe:arn:aws:iam::920823194082:root,2024-01-08 10:41:49+00:00,0,0,0.13600676
synthetic_cloudtrail.csv:1037,fe:arn:aws:iam::927719205847:root,2024-02-06 09:09:03+00:00,0,0,0.15313041
synthetic_cloudtrail.csv:1038,fe:arn:aws:iam::927719205847:root,2024-02-06 09:12:54+00:00,0,0,0.14394243
synthetic_cloudtrail.csv:1039,fe:arn:aws:iam::927719205847:root,2024-02-06 09:22:22+00:00,0,0,0.1362725
synthetic_cloudtrail.csv:1040,fe:arn:aws:iam::927719205847:root,2024-02-06 09:25:15+00:00,0,0,0.13590485
synthetic_cloudtrail.csv:1041,fe:arn:aws:iam::927719205847:root,2024-02-06 09:27:30+00:00,0,0,0.13244589
synthetic_cloudtrail.csv:1042,fe:arn:aws:iam::927719205847:root,2024-02-06 09:33:22+00:00,0,0,0.12824884
synthetic_cloudtrail.csv:2323,fe:arn:aws:iam::979597963790:root,2024-03-20 18:03:39+00:00,0,0,0.14163907
synthetic_cloudtrail.csv:2324,fe:arn:aws:iam::979597963790:root,2024-03-20 18:06:52+00:00,0,0,0.122043796
synthetic_cloudtrail.csv:2325,fe:arn:aws:iam::979597963790:root,2024-03-20 18:13:21+00:00,0,0,0.11866164
synthetic_cloudtrail.csv:2326,fe:arn:aws:iam::979597963790:root,2024-03-20 18:15:20+00:00,0,0,0.12385488
synthetic_cloudtrail.csv:2327,fe:arn:aws:iam::979597963790:root,2024-03-20 18:18:20+00:00,0,0,0.12393389
synthetic_cloudtrail.csv:2328,fe:arn:aws:iam::979597963790:root,2024-03-20 18:22:56+00:00,0,0,0.11656518
synthetic_cloudtrail.csv:2329,fe:arn:aws:iam::979597963790:root,2024-03-20 18:32:22+00:00,0,0,0.12466242
synthetic_cloudtrail.csv:2330,fe:arn:aws:iam::979597963790:root,2024-03-20 18:39:08+00:00,0,0,0.12777616
synthetic_cloudtrail.csv:704,fe:astltg,2024-01-22 10:01:41+00:00,0,0,0.13842185
synthetic_cloudtrail.csv:705,fe:astltg,2024-01-22 10:02:54+00:00,0,0,0.24386929
synthetic_cloudtrail.csv:706,fe:astltg,2024-01-22 10:04:04+00:00,0,0,0.13999632
synthetic_cloudtrail.csv:707,fe:astltg,2024-01-22 10:05:01+00:00,0,0,0.13327174
synthetic_cloudtrail.csv:708,fe:astltg,2024-01-22 10:06:33+00:00,0,0,0.12065551
synthetic_cloudtrail.csv:709,fe:astltg,2024-01-22 10:08:05+00:00,0,0,0.12839639
synthetic_cloudtrail.csv:710,fe:astltg,2024-01-22 10:09:17+00:00,0,0,0.11941484
synthetic_cloudtrail.csv:711,fe:astltg,2024-01-22 10:10:29+00:00,0,0,0.11529827
synthetic_cloudtrail.csv:712,fe:astltg,2024-01-22 10:11:04+00:00,0,0,0.14277224
synthetic_cloudtrail.csv:713,fe:astltg,2024-01-22 10:11:10+00:00,0,0,0.12478486
synthetic_cloudtrail.csv:714,fe:astltg,2024-01-22 10:11:58+00:00,0,0,0.12445911
synthetic_cloudtrail.csv:715,fe:astltg,2024-01-22 10:13:39+00:00,0,0,0.12632623
synthetic_cloudtrail.csv:4110,fe:aupxrs,2024-05-24 12:01:01+00:00,0,0,0.1336906
synthetic_cloudtrail.csv:4112,fe:aupxrs,2024-05-24 12:01:36+00:00,0,0,0.11750378
synthetic_cloudtrail.csv:4114,fe:aupxrs,2024-05-24 12:03:28+00:00,0,0,0.13483118
synthetic_cloudtrail.csv:4115,fe:aupxrs,2024-05-24 12:03:57+00:00,0,0,0.121703595
synthetic_cloudtrail.csv:4117,fe:aupxrs,2024-05-24 12:04:51+00:00,0,0,0.12742715
synthetic_cloudtrail.csv:4120,fe:aupxrs,2024-05-24 12:06:01+00:00,0,0,0.30184984
synthetic_cloudtrail.csv:4123,fe:aupxrs,2024-05-24 12:07:55+00:00,0,0,0.13811517
synthetic_cloudtrail.csv:4124,fe:aupxrs,2024-05-24 12:08:38+00:00,0,0,0.11933012
synthetic_cloudtrail.csv:4128,fe:aupxrs,2024-05-24 12:10:30+00:00,0,0,0.12349537
synthetic_cloudtrail.csv:4129,fe:aupxrs,2024-05-24 12:10:55+00:00,0,0,0.13626656
synthetic_cloudtrail.csv:4132,fe:aupxrs,2024-05-24 12:12:48+00:00,0,0,0.20563135
synthetic_cloudtrail.csv:4134,fe:aupxrs,2024-05-24 12:14:00+00:00,0,0,0.14250174
synthetic_cloudtrail.csv:4137,fe:aupxrs,2024-05-24 12:15:43+00:00,0,0,0.13259101
synthetic_cloudtrail.csv:4139,fe:aupxrs,2024-05-24 12:16:54+00:00,0,0,0.10681566
synthetic_cloudtrail.csv:4140,fe:aupxrs,2024-05-24 12:17:06+00:00,0,0,0.119513385
synthetic_cloudtrail.csv:4141,fe:aupxrs,2024-05-24 12:18:02+00:00,0,0,0.2213314
synthetic_cloudtrail.csv:4146,fe:aupxrs,2024-05-24 12:19:04+00:00,0,0,0.1177016
synthetic_cloudtrail.csv:4147,fe:aupxrs,2024-05-24 12:19:34+00:00,0,0,0.12114784
synthetic_cloudtrail.csv:4148,fe:aupxrs,2024-05-24 12:19:54+00:00,0,0,0.121841356
synthetic_cloudtrail.csv:1973,fe:avgpqlczo,2024-03-07 17:07:41+00:00,0,0,0.4457601
synthetic_cloudtrail.csv:1974,fe:avgpqlczo,2024-03-07 17:12:58+00:00,0,0,0.15206368
synthetic_cloudtrail.csv:1975,fe:avgpqlczo,2024-03-07 17:17:19+00:00,0,0,0.1344077
synthetic_cloudtrail.csv:1976,fe:avgpqlczo,2024-03-07 17:20:18+00:00,0,0,0.18942952
synthetic_cloudtrail.csv:8695,fe:avsq,2024-11-12 16:00:13+00:00,0,0,0.11276039
synthetic_cloudtrail.csv:8696,fe:avsq,2024-11-12 16:00:26+00:00,0,0,0.11448759
synthetic_cloudtrail.csv:8697,fe:avsq,2024-11-12 16:00:55+00:00,0,0,0.113540374
synthetic_cloudtrail.csv:8698,fe:avsq,2024-11-12 16:01:12+00:00,0,0,0.114483625
synthetic_cloudtrail.csv:8699,fe:avsq,2024-11-12 16:01:20+00:00,0,0,0.14843157
synthetic_cloudtrail.csv:8700,fe:avsq,2024-11-12 16:02:15+00:00,1,1,0.99438715
synthetic_cloudtrail.csv:8701,fe:avsq,2024-11-12 16:03:04+00:00,1,1,0.99573046
synthetic_cloudtrail.csv:8702,fe:avsq,2024-11-12 16:03:21+00:00,1,1,0.99463826
synthetic_cloudtrail.csv:8703,fe:avsq,2024-11-12 16:04:46+00:00,0,0,0.11744087
synthetic_cloudtrail.csv:8704,fe:avsq,2024-11-12 16:06:13+00:00,0,0,0.12783664
synthetic_cloudtrail.csv:8705,fe:avsq,2024-11-12 16:06:54+00:00,0,0,0.10053854
synthetic_cloudtrail.csv:8706,fe:avsq,2024-11-12 16:07:47+00:00,0,0,0.12119685
synthetic_cloudtrail.csv:8707,fe:avsq,2024-11-12 16:09:03+00:00,0,0,0.14491527
synthetic_cloudtrail.csv:6715,fe:awnndn,2024-09-01 10:01:01+00:00,0,0,0.14219707
synthetic_cloudtrail.csv:6716,fe:awnndn,2024-09-01 10:02:51+00:00,0,0,0.12807557
synthetic_cloudtrail.csv:6717,fe:awnndn,2024-09-01 10:03:16+00:00,0,0,0.13863382
synthetic_cloudtrail.csv:6718,fe:awnndn,2024-09-01 10:03:59+00:00,0,0,0.14873232
synthetic_cloudtrail.csv:6719,fe:awnndn,2024-09-01 10:04:21+00:00,0,0,0.1609655
synthetic_cloudtrail.csv:6720,fe:awnndn,2024-09-01 10:06:05+00:00,0,0,0.13365835
synthetic_cloudtrail.csv:6721,fe:awnndn,2024-09-01 10:07:10+00:00,0,0,0.13806175
synthetic_cloudtrail.csv:6722,fe:awnndn,2024-09-01 10:08:59+00:00,0,0,0.11870735
synthetic_cloudtrail.csv:6723,fe:awnndn,2024-09-01 10:10:08+00:00,0,0,0.12305904
synthetic_cloudtrail.csv:6724,fe:awnndn,2024-09-01 10:10:27+00:00,0,0,0.15582223
synthetic_cloudtrail.csv:6725,fe:awnndn,2024-09-01 10:10:37+00:00,0,0,0.151977
synthetic_cloudtrail.csv:6726,fe:awnndn,2024-09-01 10:12:18+00:00,0,0,0.114979096
synthetic_cloudtrail.csv:6727,fe:awnndn,2024-09-01 10:13:21+00:00,0,0,0.14931045
synthetic_cloudtrail.csv:6728,fe:awnndn,2024-09-01 10:14:45+00:00,0,0,0.14240955
synthetic_cloudtrail.csv:6729,fe:awnndn,2024-09-01 10:15:25+00:00,0,0,0.13018845
synthetic_cloudtrail.csv:6730,fe:awnndn,2024-09-01 10:16:02+00:00,0,0,0.12130874
synthetic_cloudtrail.csv:6731,fe:awnndn,2024-09-01 10:17:47+00:00,0,0,0.1251893
synthetic_cloudtrail.csv:6732,fe:awnndn,2024-09-01 10:18:27+00:00,0,0,0.12167766
synthetic_cloudtrail.csv:6733,fe:awnndn,2024-09-01 10:19:30+00:00,0,0,0.12938866
synthetic_cloudtrail.csv:6734,fe:awnndn,2024-09-01 10:19:56+00:00,0,0,0.14179403
synthetic_cloudtrail.csv:5292,fe:axan,2024-07-05 11:00:26+00:00,0,0,0.121125616
synthetic_cloudtrail.csv:5293,fe:axan,2024-07-05 11:00:49+00:00,0,0,0.12685353
synthetic_cloudtrail.csv:5294,fe:axan,2024-07-05 11:01:17+00:00,0,0,0.13831946
synthetic_cloudtrail.csv:5295,fe:axan,2024-07-05 11:01:37+00:00,0,0,0.12639272
synthetic_cloudtrail.csv:5296,fe:axan,2024-07-05 11:01:46+00:00,0,0,0.12429921
synthetic_cloudtrail.csv:5297,fe:axan,2024-07-05 11:01:55+00:00,0,0,0.1520235
synthetic_cloudtrail.csv:5298,fe:axan,2024-07-05 11:01:59+00:00,0,0,0.12618825
synthetic_cloudtrail.csv:5299,fe:axan,2024-07-05 11:02:37+00:00,1,1,0.99548596
synthetic_cloudtrail.csv:5300,fe:axan,2024-07-05 11:02:51+00:00,1,1,0.99637306
synthetic_cloudtrail.csv:5301,fe:axan,2024-07-05 11:03:32+00:00,1,1,0.99435717
synthetic_cloudtrail.csv:8283,fe:axbkc,2024-10-24 11:10:16+00:00,0,0,0.47462276
synthetic_cloudtrail.csv:8284,fe:axbkc,2024-10-24 11:24:50+00:00,0,0,0.17250022
synthetic_cloudtrail.csv:8285,fe:axbkc,2024-10-24 11:29:16+00:00,0,0,0.17642665
synthetic_cloudtrail.csv:8286,fe:axbkc,2024-10-24 11:34:18+00:00,0,0,0.16256715
synthetic_cloudtrail.csv:8287,fe:axbkc,2024-10-24 11:41:35+00:00,0,0,0.1598179
synthetic_cloudtrail.csv:8288,fe:axbkc,2024-10-24 11:46:20+00:00,0,0,0.18698184
synthetic_cloudtrail.csv:283,fe:axwk,2024-01-12 08:00:28+00:00,0,0,0.12675399
synthetic_cloudtrail.csv:284,fe:axwk,2024-01-12 08:00:40+00:00,0,0,0.12443717
synthetic_cloudtrail.csv:285,fe:axwk,2024-01-12 08:01:03+00:00,0,0,0.13788787
synthetic_cloudtrail.csv:286,fe:axwk,2024-01-12 08:01:23+00:00,0,0,0.1456525
synthetic_cloudtrail.csv:287,fe:axwk,2024-01-12 08:01:48+00:00,0,0,0.15097642
synthetic_cloudtrail.csv:288,fe:axwk,2024-01-12 08:01:55+00:00,1,1,0.9952792
synthetic_cloudtrail.csv:289,fe:axwk,2024-01-12 08:02:17+00:00,0,0,0.1464658
synthetic_cloudtrail.csv:290,fe:axwk,2024-01-12 08:03:38+00:00,0,0,0.45919117
synthetic_cloudtrail.csv:716,fe:azydxn,2024-01-22 15:01:48+00:00,0,0,0.14319155
synthetic_cloudtrail.csv:717,fe:azydxn,2024-01-22 15:02:47+00:00,0,0,0.13147876
synthetic_cloudtrail.csv:718,fe:azydxn,2024-01-22 15:03:51+00:00,0,0,0.12882955
synthetic_cloudtrail.csv:719,fe:azydxn,2024-01-22 15:04:54+00:00,0,0,0.106310084
synthetic_cloudtrail.csv:720,fe:azydxn,2024-01-22 15:06:38+00:00,0,0,0.11981305
synthetic_cloudtrail.csv:721,fe:azydxn,2024-01-22 15:07:07+00:00,0,0,0.11412582
synthetic_cloudtrail.csv:722,fe:azydxn,2024-01-22 15:08:41+00:00,0,0,0.1123298
synthetic_cloudtrail.csv:723,fe:azydxn,2024-01-22 15:08:47+00:00,1,0,0.4360413
synthetic_cloudtrail.csv:4466,fe:bccvvn,2024-06-04 09:00:48+00:00,0,0,0.12756976
synthetic_cloudtrail.csv:4467,fe:bccvvn,2024-06-04 09:02:08+00:00,0,0,0.12447723
synthetic_cloudtrail.csv:4468,fe:bccvvn,2024-06-04 09:02:24+00:00,0,0,0.12841083
synthetic_cloudtrail.csv:4469,fe:bccvvn,2024-06-04 09:02:57+00:00,0,0,0.14903171
synthetic_cloudtrail.csv:4470,fe:bccvvn,2024-06-04 09:04:51+00:00,0,0,0.114539474
synthetic_cloudtrail.csv:4471,fe:bccvvn,2024-06-04 09:05:52+00:00,0,0,0.14560147
synthetic_cloudtrail.csv:4472,fe:bccvvn,2024-06-04 09:07:45+00:00,0,0,0.10750207
synthetic_cloudtrail.csv:4473,fe:bccvvn,2024-06-04 09:08:57+00:00,0,0,0.1171794
synthetic_cloudtrail.csv:4474,fe:bccvvn,2024-06-04 09:10:37+00:00,0,0,0.11578505
synthetic_cloudtrail.csv:4475,fe:bccvvn,2024-06-04 09:11:40+00:00,0,0,0.11742595
synthetic_cloudtrail.csv:4476,fe:bccvvn,2024-06-04 09:13:16+00:00,0,0,0.14930509
synthetic_cloudtrail.csv:4477,fe:bccvvn,2024-06-04 09:14:11+00:00,0,0,0.14536
synthetic_cloudtrail.csv:4478,fe:bccvvn,2024-06-04 09:14:54+00:00,0,0,0.13710414
synthetic_cloudtrail.csv:4479,fe:bccvvn,2024-06-04 09:15:27+00:00,0,0,0.10867058
