log_id,source_node,target_node,edge_type,label,source_node_degree,edge_interaction_count,source_node_age_normalized,source_privilege_level,source_historical_risk,target_resource_criticality,is_cross_account
synthetic_cloudtrail.csv:1766,arn:aws:iam::889203432581:user/fxwalb,aws_service,GetBucketAcl,0,4,3,0.0012268518518518500,0,0.076,3,1
synthetic_cloudtrail.csv:1767,arn:aws:iam::889203432581:user/fxwalb,/app/reysex/config,DescribeInstanceInformation,0,5,1,0.002337962962962960,0,0.0832,2,1
synthetic_cloudtrail.csv:1768,arn:aws:iam::889203432581:user/fxwalb,aws_service,GetRegionOptStatus,0,6,4,0.0026041666666666700,0,0.0882,2,1
synthetic_cloudtrail.csv:1769,arn:aws:iam::889203432581:user/fxwalb,i-ovvtiqpyyafzrwkui,DescribeVpcs,0,7,1,0.003125,0,0.0918,3,1
synthetic_cloudtrail.csv:1770,arn:aws:iam::889203432581:user/fxwalb,data-hlxxjz-bucket,GetBucketLogging,0,8,1,0.003449074074074070,0,0.0942,3,1
synthetic_cloudtrail.csv:1771,arn:aws:iam::889203432581:user/fxwalb,aws_service,PutParameter,0,9,5,0.0038888888888888900,1,0.096,2,1
synthetic_cloudtrail.csv:1772,arn:aws:iam::790150747203:user/kcxsvs,i-wgvwayramapdpphcp,ModifyInstanceAttribute,0,1,1,0.0,1,0.03,3,1
synthetic_cloudtrail.csv:1773,arn:aws:iam::790150747203:user/kcxsvs,i-kyvxhqioalpstizrt,CreateSnapshot,0,2,1,0.0007986111111111110,1,0.051,3,1
synthetic_cloudtrail.csv:1774,arn:aws:iam::790150747203:user/kcxsvs,data-zymbam-bucket,GetBucketPolicy,0,3,1,0.000925925925925926,1,0.0657,3,1
synthetic_cloudtrail.csv:1775,arn:aws:iam::790150747203:user/kcxsvs,aws_service,ModifyDBInstance,0,4,1,0.0012847222222222200,1,0.076,2,1
synthetic_cloudtrail.csv:1776,arn:aws:iam::790150747203:user/kcxsvs,role-kzqgbw,GetUser,0,5,1,0.001863425925925930,1,0.0832,4,1
synthetic_cloudtrail.csv:1777,arn:aws:iam::790150747203:user/kcxsvs,alias/ygaphl,DescribeKey,0,6,1,0.002905092592592590,1,0.0882,5,1
synthetic_cloudtrail.csv:1778,arn:aws:iam::790150747203:user/kcxsvs,aws_service,DescribeInstances,0,7,2,0.003912037037037040,1,0.1218,3,1
synthetic_cloudtrail.csv:1779,arn:aws:iam::790150747203:user/kcxsvs,/app/dbskfp/config,GetParameter,0,8,1,0.0050578703703703700,1,0.1152,2,1
synthetic_cloudtrail.csv:1780,arn:aws:iam::790150747203:user/kcxsvs,aws_service,DescribeInstances,0,9,3,0.005509259259259260,1,0.1407,3,1
synthetic_cloudtrail.csv:1781,arn:aws:iam::790150747203:user/kcxsvs,/app/ucgumc/config,SendCommand,0,10,1,0.006053240740740740,1,0.3385,2,1
synthetic_cloudtrail.csv:1782,arn:aws:iam::790150747203:user/kcxsvs,aws_service,ListFunctions,0,11,4,0.007106481481481480,1,0.2669,2,1
synthetic_cloudtrail.csv:1783,arn:aws:iam::790150747203:user/kcxsvs,role-nukrzp,ListRolePolicies,0,12,1,0.007488425925925930,1,0.2168,4,1
synthetic_cloudtrail.csv:1784,arn:aws:iam::790150747203:user/kcxsvs,aws_service,DescribeInstances,0,13,5,0.008113425925925930,1,0.2118,3,1
synthetic_cloudtrail.csv:1785,arn:aws:iam::560140860678:user/pjbjyn,prod/db/zguvbu,GetSecretValue,0,1,1,0.0,0,0.24,5,1
synthetic_cloudtrail.csv:1786,arn:aws:iam::560140860678:user/pjbjyn,alias/dzvpsp,DescribeKey,0,2,1,0.000925925925925926,0,0.198,5,1
synthetic_cloudtrail.csv:1787,arn:aws:iam::560140860678:user/pjbjyn,/app/husols/config,PutParameter,0,3,1,0.0012037037037037000,1,0.1686,2,1
synthetic_cloudtrail.csv:1788,arn:aws:iam::560140860678:user/pjbjyn,/app/ucyxzg/config,DescribeInstanceInformation,0,4,1,0.0017939814814814800,1,0.148,2,1
synthetic_cloudtrail.csv:1789,arn:aws:iam::560140860678:user/pjbjyn,alias/gmtlvc,ListKeys,0,5,1,0.0026157407407407400,1,0.1336,5,1
synthetic_cloudtrail.csv:1790,arn:aws:iam::560140860678:user/pjbjyn,aws_service,DescribeSubnets,0,6,1,0.003472222222222220,1,0.1235,3,1
synthetic_cloudtrail.csv:1791,arn:aws:iam::560140860678:user/pjbjyn,aws_service,GetRole,0,7,2,0.004675925925925930,1,0.1165,4,1
synthetic_cloudtrail.csv:1792,arn:aws:iam::560140860678:user/pjbjyn,aws_service,GetUserPolicy,0,8,3,0.0060416666666666700,1,0.1115,4,1
synthetic_cloudtrail.csv:1793,arn:aws:iam::560140860678:user/pjbjyn,db-dyenpm,DescribeDBInstances,0,9,1,0.006759259259259260,1,0.1081,2,1
synthetic_cloudtrail.csv:1794,arn:aws:iam::560140860678:user/pjbjyn,role-ygtpmo,GetRolePolicy,0,10,1,0.007094907407407410,1,0.1056,4,1
synthetic_cloudtrail.csv:1795,arn:aws:iam::560140860678:user/pjbjyn,i-aobelxrmcvwnirymo,ModifyInstanceAttribute,0,11,1,0.007314814814814820,1,0.104,3,1
synthetic_cloudtrail.csv:1796,arn:aws:iam::560140860678:user/pjbjyn,/app/sfzzbv/config,SendCommand,0,12,1,0.007453703703703700,1,0.3128,2,1
synthetic_cloudtrail.csv:1797,arn:aws:iam::560140860678:user/pjbjyn,data-kuhhjx-bucket,GetBucketLogging,0,13,1,0.007604166666666670,1,0.2489,3,1
synthetic_cloudtrail.csv:1798,arn:aws:iam::560140860678:user/pjbjyn,/app/euqnir/config,SendCommand,0,14,1,0.008101851851851850,1,0.4143,2,1
synthetic_cloudtrail.csv:1799,arn:aws:iam::560140860678:user/pjbjyn,alias/jyayyt,ListKeys,0,15,1,0.008819444444444440,1,0.32,5,1
synthetic_cloudtrail.csv:1800,unknown_principal,role-zgpdxw,AssumeRole,0,326,1,1.0,1,0.2684,2,0
synthetic_cloudtrail.csv:1801,unknown_principal,data-omexpv-bucket,GetBucketAcl,0,327,1,1.0,1,0.2179,3,0
synthetic_cloudtrail.csv:1802,unknown_principal,role-drlnax,AssumeRole,0,328,1,1.0,1,0.3325,2,0
synthetic_cloudtrail.csv:1803,unknown_principal,role-izommm,AssumeRole,0,329,1,1.0,1,0.4128,2,0
synthetic_cloudtrail.csv:1804,unknown_principal,role-lnogwj,AssumeRole,0,330,1,1.0,1,0.4689,2,0
synthetic_cloudtrail.csv:1805,unknown_principal,role-qcfihv,AssumeRole,0,331,1,1.0,1,0.5083,2,0
synthetic_cloudtrail.csv:1806,unknown_principal,data-wbqwen-bucket,GetBucketAcl,0,332,1,1.0,1,0.3858,3,0
synthetic_cloudtrail.csv:1807,unknown_principal,role-jximrp,AssumeRole,0,333,1,1.0,1,0.45,2,0
synthetic_cloudtrail.csv:1808,unknown_principal,role-syptqf,AssumeRole,0,334,1,1.0,1,0.495,2,0
synthetic_cloudtrail.csv:1809,unknown_principal,role-cnblrw,AssumeRole,0,335,1,1.0,1,0.5265,2,0
synthetic_cloudtrail.csv:1810,unknown_principal,role-ssmusz,AssumeRole,0,336,1,1.0,1,0.5486,2,0
synthetic_cloudtrail.csv:1811,unknown_principal,role-vjhpxw,AssumeRole,0,337,1,1.0,1,0.564,2,0
synthetic_cloudtrail.csv:1812,arn:aws:iam::677229468621:user/lmzjtk,aws_service,DescribeDBInstances,0,1,1,0.0,0,0.03,2,1
synthetic_cloudtrail.csv:1813,arn:aws:iam::677229468621:user/lmzjtk,alias/vtxtsw,ListKeys,0,2,1,0.0007407407407407410,0,0.051,5,1
synthetic_cloudtrail.csv:1814,arn:aws:iam::677229468621:user/lmzjtk,alias/icrdec,ListKeys,0,3,1,0.0009953703703703700,0,0.0657,5,1
synthetic_cloudtrail.csv:1815,arn:aws:iam::677229468621:user/lmzjtk,aws_service,SendCommand,0,4,2,0.0022685185185185200,1,0.286,2,1
synthetic_cloudtrail.csv:1816,arn:aws:iam::677229468621:user/lmzjtk,role-dzuoey,ListGroupsForUser,0,5,1,0.0033564814814814800,1,0.2302,4,1
synthetic_cloudtrail.csv:1817,arn:aws:iam::677229468621:user/lmzjtk,/app/rcbuiu/config,PutParameter,0,6,1,0.004178240740740740,1,0.1911,2,1
synthetic_cloudtrail.csv:1818,arn:aws:iam::677229468621:user/lmzjtk,data-wxjcww-bucket,GetBucketPolicy,0,7,1,0.005138888888888890,1,0.1638,3,1
synthetic_cloudtrail.csv:1819,arn:aws:iam::677229468621:user/lmzjtk,data-gcupku-bucket,GetBucketLogging,0,8,1,0.005706018518518520,1,0.1447,3,1
synthetic_cloudtrail.csv:1820,arn:aws:iam::677229468621:user/lmzjtk,aws_service,DescribeVpcs,0,9,3,0.006863425925925930,1,0.1313,3,1
synthetic_cloudtrail.csv:1821,arn:aws:iam::677229468621:user/lmzjtk,role-ugqqdd,GetUser,0,10,1,0.007673611111111110,1,0.1219,4,1
synthetic_cloudtrail.csv:1822,arn:aws:iam::677229468621:user/lmzjtk,data-watkxx-bucket,GetBucketPolicy,0,11,1,0.008391203703703710,1,0.1153,3,1
synthetic_cloudtrail.csv:1823,arn:aws:iam::677229468621:user/lmzjtk,alias/uvifqs,ListKeys,0,12,1,0.009618055555555560,1,0.1107,5,1
synthetic_cloudtrail.csv:1824,arn:aws:iam::677229468621:user/lmzjtk,db-zilczw,DescribeDBInstances,0,13,1,0.009699074074074070,1,0.1075,2,1
synthetic_cloudtrail.csv:1825,arn:aws:iam::677229468621:user/lmzjtk,data-fzpdkx-bucket,GetBucketLogging,0,14,1,0.010092592592592600,1,0.1053,3,1
synthetic_cloudtrail.csv:1826,arn:aws:iam::677229468621:user/lmzjtk,aws_service,DescribeDBInstances,0,15,4,0.011111111111111100,1,0.1037,2,1
synthetic_cloudtrail.csv:1827,arn:aws:iam::677229468621:user/lmzjtk,aws_service,GetRegionOptStatus,0,16,5,0.012013888888888900,1,0.1026,2,1
synthetic_cloudtrail.csv:1828,arn:aws:iam::608605339177:user/eyfzrx,uvbedb,DescribeLoadBalancers,0,1,1,0.0,0,0.03,2,1
synthetic_cloudtrail.csv:1829,arn:aws:iam::608605339177:user/eyfzrx,aws_service,GetRegionOptStatus,0,2,1,0.0012731481481481500,0,0.051,2,1
synthetic_cloudtrail.csv:1830,arn:aws:iam::608605339177:user/eyfzrx,aws_service,DescribeVpcs,0,3,2,0.0026041666666666700,0,0.0657,3,1
synthetic_cloudtrail.csv:1831,arn:aws:iam::608605339177:user/eyfzrx,aws_service,GetBucketPolicy,0,4,3,0.0029745370370370400,0,0.076,3,1
synthetic_cloudtrail.csv:1832,arn:aws:iam::608605339177:user/eyfzrx,aws_service,DescribeVpcs,0,5,4,0.0038888888888888900,0,0.0832,3,1
synthetic_cloudtrail.csv:1833,arn:aws:iam::608605339177:user/eyfzrx,aws_service,DescribeInstanceInformation,0,6,5,0.0051736111111111100,0,0.0882,2,1
synthetic_cloudtrail.csv:1834,arn:aws:iam::608605339177:user/eyfzrx,alias/olbcrt,DescribeKey,0,7,1,0.005833333333333330,0,0.0918,5,1
synthetic_cloudtrail.csv:1835,arn:aws:iam::608605339177:user/eyfzrx,role-vbxwxb,GetRolePolicy,0,8,1,0.0069328703703703700,0,0.0942,4,1
synthetic_cloudtrail.csv:1836,arn:aws:iam::608605339177:user/eyfzrx,i-qcuyckedihcagkakt,DescribeInstances,0,9,1,0.008310185185185180,0,0.126,3,1
synthetic_cloudtrail.csv:1837,arn:aws:iam::608605339177:user/eyfzrx,i-mguduanyqqumzvapi,StartInstances,0,10,1,0.008402777777777780,1,0.1182,3,1
synthetic_cloudtrail.csv:1838,arn:aws:iam::608605339177:user/eyfzrx,role-eqymgz,GetRole,0,11,1,0.009189814814814820,1,0.1127,4,1
synthetic_cloudtrail.csv:1839,arn:aws:iam::608605339177:user/eyfzrx,i-dyrqqzxcjfvfjzytc,DescribeVpcs,0,12,1,0.009699074074074070,1,0.1089,3,1
synthetic_cloudtrail.csv:1840,arn:aws:iam::608605339177:user/eyfzrx,data-cajffl-bucket,GetBucketAcl,0,13,1,0.01005787037037040,1,0.1062,3,1
synthetic_cloudtrail.csv:1841,arn:aws:iam::608605339177:user/eyfzrx,i-jkzdrjorwnbdbldxu,RebootInstances,0,14,1,0.010763888888888900,1,0.1044,3,1
synthetic_cloudtrail.csv:1842,arn:aws:iam::884656106719:user/kybyuj,/app/rmowon/config,GetParameter,0,1,1,0.0,0,0.03,2,1
synthetic_cloudtrail.csv:1843,arn:aws:iam::884656106719:user/kybyuj,aws_service,DescribeVpcs,0,2,1,0.0012152777777777800,0,0.051,3,1
synthetic_cloudtrail.csv:1844,arn:aws:iam::884656106719:user/kybyuj,aws_service,ModifyInstanceAttribute,0,3,2,0.0015162037037037000,1,0.0657,3,1
synthetic_cloudtrail.csv:1845,arn:aws:iam::884656106719:user/kybyuj,aws_service,DescribeInstances,0,4,3,0.001875,1,0.106,3,1
synthetic_cloudtrail.csv:1846,arn:aws:iam::884656106719:user/kybyuj,db-ryoouk,DescribeDBInstances,0,5,1,0.003136574074074070,1,0.1042,2,1
synthetic_cloudtrail.csv:1847,arn:aws:iam::884656106719:user/kybyuj,role-wefsrf,GetRole,0,6,1,0.0043287037037037000,1,0.1029,4,1
synthetic_cloudtrail.csv:1848,arn:aws:iam::884656106719:user/kybyuj,aws_service,ListFunctions,0,7,4,0.0044675925925925900,1,0.1021,2,1
synthetic_cloudtrail.csv:1849,arn:aws:iam::884656106719:user/kybyuj,aws_service,DescribeSubnets,0,8,5,0.005092592592592590,1,0.1014,3,1
synthetic_cloudtrail.csv:1850,arn:aws:iam::884656106719:user/kybyuj,i-dbtnoyqslnedtlcpb,DescribeInstances,0,9,1,0.005405092592592590,1,0.131,3,1
synthetic_cloudtrail.csv:1851,arn:aws:iam::884656106719:user/kybyuj,alias/gwbflf,DescribeKey,0,10,1,0.006481481481481480,1,0.1217,5,1
synthetic_cloudtrail.csv:1852,arn:aws:iam::884656106719:user/kybyuj,prod/db/vhqbgo,PutSecretValue,0,11,1,0.007638888888888890,1,0.1152,5,1
synthetic_cloudtrail.csv:1853,arn:aws:iam::884656106719:user/kybyuj,role-zbtwwy,GetRole,0,12,1,0.00883101851851852,1,0.1106,4,1
synthetic_cloudtrail.csv:1854,arn:aws:iam::884656106719:user/kybyuj,data-sncxaq-bucket,GetBucketPolicy,0,13,1,0.010046296296296300,1,0.1074,3,1
synthetic_cloudtrail.csv:1855,arn:aws:iam::884656106719:user/kybyuj,role-nesfcq,GetRole,0,14,1,0.010543981481481500,1,0.1052,4,1
synthetic_cloudtrail.csv:1856,arn:aws:iam::884656106719:user/kybyuj,/app/jcadqe/config,PutParameter,0,15,1,0.011666666666666700,1,0.1036,2,1
synthetic_cloudtrail.csv:1857,arn:aws:iam::884656106719:user/kybyuj,aws_service,DescribeDBInstances,0,16,6,0.012037037037037000,1,0.1026,2,1
synthetic_cloudtrail.csv:1858,arn:aws:iam::884656106719:user/kybyuj,/app/yffnhp/config,GetParameter,0,17,1,0.012395833333333300,1,0.1018,2,1
synthetic_cloudtrail.csv:1859,arn:aws:iam::884656106719:user/kybyuj,alias/wobitc,DescribeKey,0,18,1,0.012939814814814800,1,0.1013,5,1
synthetic_cloudtrail.csv:1860,arn:aws:iam::884656106719:user/kybyuj,aws_service,RebootInstances,0,19,7,0.013703703703703700,1,0.1009,3,1
synthetic_cloudtrail.csv:1861,arn:aws:iam::884656106719:user/kybyuj,aws_service,GetUser,0,20,8,0.014664351851851900,1,0.1006,4,1
synthetic_cloudtrail.csv:1862,arn:aws:iam::183831152545:user/kwfsxr,aws_service,ListFunctions,0,1,1,0.0,0,0.03,2,1
synthetic_cloudtrail.csv:1863,arn:aws:iam::183831152545:user/kwfsxr,i-jlmulkulcrytxvswn,DescribeVpcs,0,2,1,0.0005555555555555560,0,0.051,3,1
synthetic_cloudtrail.csv:1864,arn:aws:iam::183831152545:user/kwfsxr,/app/nkmomv/config,GetParameter,0,3,1,0.0017013888888888900,0,0.0657,2,1
synthetic_cloudtrail.csv:1865,arn:aws:iam::183831152545:user/kwfsxr,db-qvkozw,DescribeDBInstances,0,4,1,0.0024189814814814800,0,0.076,2,1
synthetic_cloudtrail.csv:1866,arn:aws:iam::183831152545:user/kwfsxr,data-rwgiko-bucket,GetBucketAcl,0,5,1,0.0026967592592592600,0,0.0832,3,1
synthetic_cloudtrail.csv:1867,arn:aws:iam::183831152545:user/kwfsxr,role-eyhnkp,GetUser,0,6,1,0.003425925925925930,0,0.0882,4,1
synthetic_cloudtrail.csv:1868,arn:aws:iam::183831152545:user/kwfsxr,fn-dtdulx,ListFunctions,0,7,1,0.0035185185185185200,0,0.0918,2,1
synthetic_cloudtrail.csv:1869,arn:aws:iam::183831152545:user/kwfsxr,alias/uamfon,ListKeys,0,8,1,0.004895833333333330,0,0.0942,5,1
synthetic_cloudtrail.csv:1870,unknown_principal,aws_service,StartSecretVersionDelete,0,338,41,1.0,1,0.4248,5,0
synthetic_cloudtrail.csv:1871,unknown_principal,aws_service,EndSecretVersionDelete,0,339,42,1.0,1,0.3274,5,0
synthetic_cloudtrail.csv:1872,unknown_principal,aws_service,StartSecretVersionDelete,0,340,43,1.0,1,0.2592,5,0
synthetic_cloudtrail.csv:1873,unknown_principal,aws_service,EndSecretVersionDelete,0,341,44,1.0,1,0.2114,5,0
synthetic_cloudtrail.csv:1874,unknown_principal,aws_service,StartSecretVersionDelete,0,342,45,1.0,1,0.178,5,0
synthetic_cloudtrail.csv:1875,unknown_principal,aws_service,EndSecretVersionDelete,0,343,46,1.0,1,0.1546,5,0
synthetic_cloudtrail.csv:1876,arn:aws:iam::057771084667:user/ffbzztsgtwtx,prod/db/nqlxxt,ListSecrets,0,1,1,0.0,0,0.03,5,1
synthetic_cloudtrail.csv:1877,arn:aws:iam::057771084667:user/ffbzztsgtwtx,aws_service,ListPolicies,0,2,1,0.0002662037037037040,0,0.051,4,1
synthetic_cloudtrail.csv:1878,arn:aws:iam::057771084667:user/ffbzztsgtwtx,role-rmcxvm,ListAccessKeys,0,3,1,0.0003125,0,0.0657,4,1
synthetic_cloudtrail.csv:1879,arn:aws:iam::057771084667:user/ffbzztsgtwtx,data-ngsxls-bucket,ListBuckets,0,4,1,0.00034722222222222200,0,0.106,3,1
synthetic_cloudtrail.csv:1880,arn:aws:iam::057771084667:user/ffbzztsgtwtx,mgmt-trail-ficfxz,DescribeTrails,0,5,1,0.0004166666666666670,0,0.1042,2,1
synthetic_cloudtrail.csv:1881,arn:aws:iam::057771084667:user/ffbzztsgtwtx,aws_service,GetCallerIdentity,0,6,2,0.0007291666666666670,0,0.1329,2,1
synthetic_cloudtrail.csv:1882,arn:aws:iam::057771084667:user/ffbzztsgtwtx,role-aehxzd,UpdateAssumeRolePolicy,1,7,1,0.0009837962962962960,1,0.3931,4,1
synthetic_cloudtrail.csv:1883,arn:aws:iam::057771084667:user/ffbzztsgtwtx,role-aehxzd,AssumeRole,1,8,2,0.0012962962962963000,1,0.4551,2,1
synthetic_cloudtrail.csv:1884,arn:aws:iam::057771084667:user/ffbzztsgtwtx,alias/zcbdjv,DescribeKey,0,9,1,0.001585648148148150,1,0.3486,5,1
synthetic_cloudtrail.csv:1885,arn:aws:iam::057771084667:user/ffbzztsgtwtx,alias/djyxzb,ListKeys,0,10,1,0.002523148148148150,1,0.274,5,1
synthetic_cloudtrail.csv:1886,arn:aws:iam::234474304277:user/orbmmirntqe,role-scsjpb,ListAttachedUserPolicies,0,1,1,0.0,0,0.03,4,1
synthetic_cloudtrail.csv:1887,arn:aws:iam::234474304277:user/orbmmirntqe,aws_service,ListUsers,0,2,1,0.0001273148148148150,0,0.081,4,1
synthetic_cloudtrail.csv:1888,arn:aws:iam::234474304277:user/orbmmirntqe,role-mlexvb,GetCallerIdentity,0,3,1,0.000462962962962963,0,0.1167,2,1
synthetic_cloudtrail.csv:1889,arn:aws:iam::234474304277:user/orbmmirntqe,prod/db/zulhrs,ListSecrets,0,4,1,0.0006828703703703700,0,0.1117,5,1
synthetic_cloudtrail.csv:1890,arn:aws:iam::234474304277:user/orbmmirntqe,role-ermrmd,CreateRole,1,5,1,0.0007523148148148150,1,0.2882,4,1
synthetic_cloudtrail.csv:1891,arn:aws:iam::234474304277:user/orbmmirntqe,role-ermrmd,PutRolePolicy,1,6,2,0.0009837962962962960,1,0.2317,4,1
synthetic_cloudtrail.csv:1892,arn:aws:iam::234474304277:user/orbmmirntqe,i-mwyctpjxswrlbmjir,GetPasswordData,1,7,1,0.0012152777777777800,1,0.1922,3,1
synthetic_cloudtrail.csv:1893,arn:aws:iam::234474304277:user/orbmmirntqe,i-oaghykxmtioyldccb,DescribeVpcs,0,8,1,0.002210648148148150,1,0.1645,3,1
synthetic_cloudtrail.csv:1894,arn:aws:iam::234474304277:user/orbmmirntqe,/app/hkoygl/config,GetParameter,0,9,1,0.0032523148148148100,1,0.1452,2,1
synthetic_cloudtrail.csv:1895,arn:aws:iam::234474304277:user/orbmmirntqe,aws_service,ListFunctions,0,10,2,0.0036226851851851900,1,0.1316,2,1
synthetic_cloudtrail.csv:1896,arn:aws:iam::234474304277:user/orbmmirntqe,/app/hedwds/config,SendCommand,0,11,1,0.004537037037037040,1,0.3321,2,1
synthetic_cloudtrail.csv:1897,arn:aws:iam::362075955284:user/vfqfcf,role-rolmeu,ListRoles,0,1,1,0.0,0,0.03,4,1
synthetic_cloudtrail.csv:1898,arn:aws:iam::362075955284:user/vfqfcf,role-mnjslq,GetAccountSummary,0,2,1,6.94444444444444E-05,0,0.051,4,1
synthetic_cloudtrail.csv:1899,arn:aws:iam::362075955284:user/vfqfcf,aws_service,DescribeInstances,0,3,1,0.0003125,0,0.0957,3,1
synthetic_cloudtrail.csv:1900,arn:aws:iam::362075955284:user/vfqfcf,role-mujadv,GetAccountAuthorizationDetails,0,4,1,0.00042824074074074100,0,0.187,4,1
synthetic_cloudtrail.csv:1901,arn:aws:iam::362075955284:user/vfqfcf,mgmt-trail-syeidz,DescribeTrails,0,5,1,0.0006597222222222220,0,0.1609,2,1
synthetic_cloudtrail.csv:1902,arn:aws:iam::362075955284:user/vfqfcf,role-xwxsgc,ListAttachedRolePolicies,0,6,1,0.0007175925925925930,0,0.1426,4,1
synthetic_cloudtrail.csv:1903,arn:aws:iam::362075955284:user/vfqfcf,role-scrtoq,CreateRole,1,7,1,0.0008796296296296300,1,0.3098,4,1
synthetic_cloudtrail.csv:1904,arn:aws:iam::362075955284:user/vfqfcf,role-scrtoq,PutRolePolicy,1,8,2,0.0013194444444444400,1,0.2469,4,1
synthetic_cloudtrail.csv:1905,arn:aws:iam::362075955284:user/vfqfcf,i-mtrkghgmpfspyeqcc,DescribeInstances,0,9,1,0.0018402777777777800,1,0.2328,3,1
synthetic_cloudtrail.csv:1906,arn:aws:iam::362075955284:user/vfqfcf,i-ytkdyfydtkmauynvq,DescribeSubnets,0,10,1,0.0024189814814814800,1,0.193,3,1
synthetic_cloudtrail.csv:1907,arn:aws:iam::362075955284:user/vfqfcf,data-johlyh-bucket,GetBucketLogging,0,11,1,0.003159722222222220,1,0.1651,3,1
synthetic_cloudtrail.csv:1908,arn:aws:iam::362075955284:user/vfqfcf,aws_service,DescribeSubnets,0,12,2,0.003460648148148150,1,0.1456,3,1
synthetic_cloudtrail.csv:1909,arn:aws:iam::676682777877:user/yznuws,aws_service,DescribeVpcs,0,1,1,0.0,0,0.03,3,1
synthetic_cloudtrail.csv:1910,arn:aws:iam::676682777877:user/yznuws,/app/nibjhi/config,SendCommand,0,2,1,0.0007754629629629630,1,0.261,2,1
synthetic_cloudtrail.csv:1911,arn:aws:iam::676682777877:user/yznuws,/app/xbtvdx/config,GetParameter,0,3,1,0.0021296296296296300,1,0.2127,2,1
synthetic_cloudtrail.csv:1912,arn:aws:iam::676682777877:user/yznuws,aws_service,DescribeVpcs,0,4,2,0.0031944444444444400,1,0.1789,3,1
synthetic_cloudtrail.csv:1913,arn:aws:iam::676682777877:user/yznuws,i-naynlqoxplbnxrbgb,StopInstances,0,5,1,0.003981481481481480,1,0.1552,3,1
synthetic_cloudtrail.csv:1914,arn:aws:iam::676682777877:user/yznuws,aws_service,RebootInstances,0,6,3,0.004375,1,0.1387,3,1
synthetic_cloudtrail.csv:1915,arn:aws:iam::676682777877:user/yznuws,aws_service,ListGroupsForUser,0,7,4,0.005231481481481480,1,0.1271,4,1
synthetic_cloudtrail.csv:1916,arn:aws:iam::676682777877:user/yznuws,/app/kabucz/config,GetParameter,0,8,1,0.006076388888888890,1,0.1189,2,1
synthetic_cloudtrail.csv:1917,arn:aws:iam::676682777877:user/yznuws,i-aoxkrmttkuqyuvgcl,StopInstances,0,9,1,0.006331018518518520,1,0.1133,3,1
synthetic_cloudtrail.csv:1918,arn:aws:iam::676682777877:user/yznuws,/app/sdynbz/config,DescribeInstanceInformation,0,10,1,0.006400462962962960,1,0.1093,2,1
synthetic_cloudtrail.csv:1919,arn:aws:iam::676682777877:user/yznuws,/app/mdfwcz/config,DescribeInstanceInformation,0,11,1,0.006863425925925930,1,0.1065,2,1
synthetic_cloudtrail.csv:1920,arn:aws:iam::676682777877:user/yznuws,aws_service,StartInstances,0,12,5,0.0075,1,0.1045,3,1
synthetic_cloudtrail.csv:1921,arn:aws:iam::676682777877:user/yznuws,aws_service,DescribeDBInstances,0,13,6,0.008356481481481480,1,0.1032,2,1
synthetic_cloudtrail.csv:1922,arn:aws:iam::676682777877:user/yznuws,i-ssvbblyneswcoccah,DescribeSubnets,0,14,1,0.00880787037037037,1,0.1022,3,1
synthetic_cloudtrail.csv:1923,arn:aws:iam::676682777877:user/yznuws,fn-bbuehy,ListFunctions,0,15,1,0.009872685185185190,1,0.1016,2,1
synthetic_cloudtrail.csv:1924,arn:aws:iam::676682777877:user/yznuws,i-dbriltrrvqhxuibfl,DescribeInstances,0,16,1,0.011145833333333300,1,0.1311,3,1
synthetic_cloudtrail.csv:1925,arn:aws:iam::676682777877:user/yznuws,aws_service,StartInstances,0,17,7,0.011724537037037000,1,0.1218,3,1
synthetic_cloudtrail.csv:1926,arn:aws:iam::191051033060:user/gbfcvs,data-tmbbjk-bucket,GetBucketLogging,0,1,1,0.0,0,0.03,3,1
synthetic_cloudtrail.csv:1927,arn:aws:iam::191051033060:user/gbfcvs,aws_service,DescribeInstances,0,2,1,0.00037037037037037000,0,0.081,3,1
synthetic_cloudtrail.csv:1928,arn:aws:iam::191051033060:user/gbfcvs,/app/hpgyul/config,SendCommand,0,3,1,0.000462962962962963,1,0.2967,2,1
synthetic_cloudtrail.csv:1929,arn:aws:iam::191051033060:user/gbfcvs,prod/db/tneyad,RotateSecret,0,4,1,0.0006481481481481480,1,0.2377,5,1
synthetic_cloudtrail.csv:1930,arn:aws:iam::191051033060:user/gbfcvs,data-vzpuuz-bucket,GetBucketLogging,0,5,1,0.0008680555555555560,1,0.1964,3,1
synthetic_cloudtrail.csv:1931,arn:aws:iam::191051033060:user/gbfcvs,aws_service,DescribeVpcs,0,6,2,0.0011111111111111100,1,0.1675,3,1
synthetic_cloudtrail.csv:1932,arn:aws:iam::191051033060:user/gbfcvs,data-apxkba-bucket,GetBucketAcl,0,7,1,0.0016550925925925900,1,0.1472,3,1
synthetic_cloudtrail.csv:1933,arn:aws:iam::191051033060:user/gbfcvs,aws_service,DescribeSecurityGroups,0,8,3,0.0027430555555555600,1,0.1331,3,1
synthetic_cloudtrail.csv:1934,arn:aws:iam::191051033060:user/gbfcvs,data-cwkrob-bucket,GetBucketLogging,0,9,1,0.003981481481481480,1,0.1231,3,1
synthetic_cloudtrail.csv:1935,arn:aws:iam::191051033060:user/gbfcvs,data-xeucmi-bucket,GetBucketPolicy,0,10,1,0.004097222222222220,1,0.1162,3,1
