timestamp,event_name,event_source,aws_region,source_ip,error_code,username,principal_type,principal_arn,attack_technique,label,session_label,mfa_authenticated,action_encoded,hour_normalized,is_error
2023-07-10 12:13:28+00:00,GetUser,account.amazonaws.com,us-east-1,AWS Internal,ThrottlingException,benjamin,IAMUser,arn:aws:iam::123837392027:user/benjamin,,0,0,0,0,0.5217,1
2023-07-10 12:04:32+00:00,ListHostedZones,account.amazonaws.com,us-east-1,lambda.amazonaws.com,,lambda.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/lambda.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 12:31:08+00:00,ListTagsForResource,account.amazonaws.com,us-east-1,inspector2.amazonaws.com,ThrottlingException,cloudtrail.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/cloudtrail.amazonaws.com,,0,0,0,0,0.5217,1
2023-07-10 12:32:38+00:00,GetFunction20150331v2,lambda.amazonaws.com,us-east-1,10.248.16.43,,AWSServiceRoleForRDS,AssumedRole,arn:aws:iam::123837392027:assumed-role/AWSServiceRoleForRDS,,0,0,0,0,0.5217,0
2023-07-10 11:47:24+00:00,DescribeSubnets,account.amazonaws.com,us-east-1,10.107.112.14,,benjamin,IAMUser,arn:aws:iam::123837392027:user/benjamin,,0,0,0,0,0.4783,0
2023-07-10 12:10:35+00:00,ListTagsForResource,account.amazonaws.com,us-east-1,lambda.amazonaws.com,,ec2.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/ec2.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 12:13:16+00:00,ListMFADevices,account.amazonaws.com,us-east-1,AWS Internal,NoSuchBucketPolicy,benjamin,IAMUser,arn:aws:iam::123837392027:user/benjamin,,0,0,0,0,0.5217,1
2023-07-10 12:02:03+00:00,ListHostedZones,account.amazonaws.com,us-east-1,AWS Internal,AccessDenied,rds.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/rds.amazonaws.com,,0,0,0,0,0.5217,1
2023-07-10 12:00:17+00:00,ConsoleLogin,signin.amazonaws.com,us-east-1,rds.amazonaws.com,,rolesanywhere.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/rolesanywhere.amazonaws.com,,0,0,0,27,0.5217,0
2023-07-10 12:27:07+00:00,DescribeNatGateways,account.amazonaws.com,us-east-1,cloudtrail.amazonaws.com,ThrottlingException,cloudtrail.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/cloudtrail.amazonaws.com,,0,0,0,0,0.5217,1
2023-07-10 11:55:48+00:00,GetCallerIdentity,sts.amazonaws.com,us-east-1,ec2.amazonaws.com,AccessDenied,rolesanywhere.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/rolesanywhere.amazonaws.com,,0,0,0,0,0.4783,1
2023-07-10 11:58:00+00:00,DescribeRegions,account.amazonaws.com,us-east-1,inspector2.amazonaws.com,NoSuchBucketPolicy,cloudtrail.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/cloudtrail.amazonaws.com,,0,0,0,0,0.4783,1
2023-07-10 11:49:00+00:00,DescribeTrails,cloudtrail.amazonaws.com,us-east-1,10.248.16.43,NoSuchBucketPolicy,AWSServiceRoleForRDS,AssumedRole,arn:aws:iam::123837392027:assumed-role/AWSServiceRoleForRDS,,0,0,0,0,0.4783,1
2023-07-10 12:29:51+00:00,DescribeTrails,cloudtrail.amazonaws.com,us-east-1,AWS Internal,,cloudtrail.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/cloudtrail.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 12:27:59+00:00,GetBucketLocation,account.amazonaws.com,us-east-1,10.107.112.14,NoSuchBucketPolicy,benjamin,IAMUser,arn:aws:iam::123837392027:user/benjamin,,0,0,0,0,0.5217,1
2023-07-10 11:44:57+00:00,DescribeLoadBalancers,account.amazonaws.com,us-east-1,AWS Internal,ThrottlingException,lambda.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/lambda.amazonaws.com,,0,0,0,0,0.4783,1
2023-07-10 11:45:42+00:00,GetFunction20150331v2,lambda.amazonaws.com,us-east-1,inspector2.amazonaws.com,Client.UnauthorizedOperation,inspector2.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/inspector2.amazonaws.com,,0,0,0,0,0.4783,1
2023-07-10 12:17:34+00:00,DescribeDBInstances,rds.amazonaws.com,us-east-1,cloudtrail.amazonaws.com,,lambda.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/lambda.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 12:06:53+00:00,DescribeDBInstances,rds.amazonaws.com,us-east-1,10.107.112.14,,benjamin,IAMUser,arn:aws:iam::123837392027:user/benjamin,,0,0,0,0,0.5217,0
2023-07-10 12:15:23+00:00,ListBuckets,s3.amazonaws.com,us-east-1,lambda.amazonaws.com,NoSuchBucketPolicy,cloudtrail.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/cloudtrail.amazonaws.com,,0,0,0,0,0.5217,1
2023-07-10 12:20:29+00:00,GetLoginProfile,account.amazonaws.com,us-east-1,rds.amazonaws.com,,inspector2.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/inspector2.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 12:09:07+00:00,GetCostAndUsage,ce.amazonaws.com,us-east-1,inspector2.amazonaws.com,NoSuchBucketPolicy,rolesanywhere.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/rolesanywhere.amazonaws.com,,0,0,0,0,0.5217,1
2023-07-10 12:31:59+00:00,ListBuckets,s3.amazonaws.com,us-east-1,10.8.8.10,AccessDenied,AWSServiceRoleForAmazonInspector2,AssumedRole,arn:aws:iam::123837392027:assumed-role/AWSServiceRoleForAmazonInspector2,,0,0,0,0,0.5217,1
2023-07-10 11:54:23+00:00,DescribeKeyPairs,account.amazonaws.com,us-east-1,10.107.159.90,,AWSServiceRoleForAmazonInspector2,AssumedRole,arn:aws:iam::123837392027:assumed-role/AWSServiceRoleForAmazonInspector2,,0,0,0,0,0.4783,0
2023-07-10 11:57:56+00:00,GetBucketPolicy,s3.amazonaws.com,us-east-1,10.8.8.10,Client.UnauthorizedOperation,AWSServiceRoleForRDS,AssumedRole,arn:aws:iam::123837392027:assumed-role/AWSServiceRoleForRDS,,0,0,0,0,0.4783,1
2023-07-10 12:35:14+00:00,GetCallerIdentity,sts.amazonaws.com,us-east-1,AWS Internal,,ec2.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/ec2.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 11:58:13+00:00,GetAccountSummary,iam.amazonaws.com,us-east-1,AWS Internal,,cloudtrail.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/cloudtrail.amazonaws.com,,0,0,0,0,0.4783,0
2023-07-10 11:52:20+00:00,DescribeVolumes,account.amazonaws.com,us-east-1,10.107.159.90,NoSuchBucketPolicy,AWSServiceRoleForRDS,AssumedRole,arn:aws:iam::123837392027:assumed-role/AWSServiceRoleForRDS,,0,0,0,0,0.4783,1
2023-07-10 12:21:48+00:00,DescribeSecurityGroups,account.amazonaws.com,us-east-1,10.107.159.90,,AWSServiceRoleForAmazonInspector2,AssumedRole,arn:aws:iam::123837392027:assumed-role/AWSServiceRoleForAmazonInspector2,,0,0,0,0,0.5217,0
2023-07-10 11:44:43+00:00,DeleteTrail,cloudtrail.amazonaws.com,us-east-1,3.225.16.109,,stratus-red-team-ec2-enumerate-role,AssumedRole,arn:aws:iam::123837392027:assumed-role/stratus-red-team-ec2-enumerate-role,defense-evasion,1,1,0,13,0.4783,0
2023-07-10 12:05:51+00:00,DescribeVolumes,account.amazonaws.com,us-east-1,lambda.amazonaws.com,AccessDenied,inspector2.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/inspector2.amazonaws.com,,0,0,0,0,0.5217,1
2023-07-10 12:03:49+00:00,ListBuckets,s3.amazonaws.com,us-east-1,cloudtrail.amazonaws.com,NoSuchBucketPolicy,ec2.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/ec2.amazonaws.com,,0,0,0,0,0.5217,1
2023-07-10 11:51:04+00:00,GetAccountSummary,iam.amazonaws.com,us-east-1,ec2.amazonaws.com,NoSuchBucketPolicy,rds.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/rds.amazonaws.com,,0,0,0,0,0.4783,1
2023-07-10 11:57:24+00:00,GetBucketAcl,account.amazonaws.com,us-east-1,AWS Internal,ThrottlingException,inspector2.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/inspector2.amazonaws.com,,0,0,0,0,0.4783,1
2023-07-10 12:21:15+00:00,GetCallerIdentity,sts.amazonaws.com,us-east-1,inspector2.amazonaws.com,ThrottlingException,inspector2.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/inspector2.amazonaws.com,,0,0,0,0,0.5217,1
2023-07-10 12:26:05+00:00,ListBuckets,s3.amazonaws.com,us-east-1,AWS Internal,,benjamin,IAMUser,arn:aws:iam::123837392027:user/benjamin,,0,0,0,0,0.5217,0
2023-07-10 11:57:23+00:00,GetLoginProfile,account.amazonaws.com,us-east-1,rds.amazonaws.com,,rds.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/rds.amazonaws.com,,0,0,0,0,0.4783,0
2023-07-10 12:08:50+00:00,DescribeSecret,secretsmanager.amazonaws.com,us-east-1,ec2.amazonaws.com,,rolesanywhere.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/rolesanywhere.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 11:52:36+00:00,DescribeRegions,account.amazonaws.com,us-east-1,AWS Internal,,inspector2.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/inspector2.amazonaws.com,,0,0,0,0,0.4783,0
2023-07-10 12:02:05+00:00,GetTrailStatus,account.amazonaws.com,us-east-1,lambda.amazonaws.com,,inspector2.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/inspector2.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 11:42:37+00:00,ListTagsForResource,account.amazonaws.com,us-east-1,cloudtrail.amazonaws.com,AccessDenied,inspector2.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/inspector2.amazonaws.com,,0,0,0,0,0.4783,1
2023-07-10 11:52:10+00:00,ListUsers,iam.amazonaws.com,us-east-1,inspector2.amazonaws.com,AccessDenied,rolesanywhere.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/rolesanywhere.amazonaws.com,,0,0,0,0,0.4783,1
2023-07-10 11:46:14+00:00,DescribeSecret,secretsmanager.amazonaws.com,us-east-1,inspector2.amazonaws.com,,ec2.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/ec2.amazonaws.com,,0,0,0,0,0.4783,0
2023-07-10 12:03:47+00:00,DescribeSecret,secretsmanager.amazonaws.com,us-east-1,AWS Internal,,inspector2.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/inspector2.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 12:21:01+00:00,DescribeParameters,ssm.amazonaws.com,us-east-1,ec2.amazonaws.com,,rolesanywhere.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/rolesanywhere.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 12:12:25+00:00,ListMFADevices,account.amazonaws.com,us-east-1,rds.amazonaws.com,,inspector2.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/inspector2.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 12:25:55+00:00,ListUsers,iam.amazonaws.com,us-east-1,lambda.amazonaws.com,NoSuchBucketPolicy,rds.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/rds.amazonaws.com,,0,0,0,0,0.5217,1
2023-07-10 12:02:33+00:00,DescribeParameters,ssm.amazonaws.com,us-east-1,ec2.amazonaws.com,,cloudtrail.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/cloudtrail.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 12:32:46+00:00,DescribeTags,account.amazonaws.com,us-east-1,rds.amazonaws.com,Client.UnauthorizedOperation,cloudtrail.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/cloudtrail.amazonaws.com,,0,0,0,0,0.5217,1
2023-07-10 12:32:29+00:00,GetCostAndUsage,ce.amazonaws.com,us-east-1,10.8.8.10,,AWSServiceRoleForRDS,AssumedRole,arn:aws:iam::123837392027:assumed-role/AWSServiceRoleForRDS,,0,0,0,0,0.5217,0
2023-07-10 12:19:06+00:00,ConsoleLogin,signin.amazonaws.com,us-east-1,AWS Internal,,benjamin,IAMUser,arn:aws:iam::123837392027:user/benjamin,,0,0,0,27,0.5217,0
2023-07-10 12:13:48+00:00,GetParameter,ssm.amazonaws.com,us-east-1,inspector2.amazonaws.com,,ec2.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/ec2.amazonaws.com,,0,0,0,22,0.5217,0
2023-07-10 12:09:00+00:00,ListMFADevices,account.amazonaws.com,us-east-1,cloudtrail.amazonaws.com,AccessDenied,rds.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/rds.amazonaws.com,,0,0,0,0,0.5217,1
2023-07-10 11:43:37+00:00,DescribeLoadBalancers,account.amazonaws.com,us-east-1,inspector2.amazonaws.com,,inspector2.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/inspector2.amazonaws.com,,0,0,0,0,0.4783,0
2023-07-10 11:55:01+00:00,ListSecrets,secretsmanager.amazonaws.com,us-east-1,10.8.8.10,ThrottlingException,benjamin,IAMUser,arn:aws:iam::123837392027:user/benjamin,,0,0,0,0,0.4783,1
2023-07-10 12:18:23+00:00,DescribeLoadBalancers,account.amazonaws.com,us-east-1,inspector2.amazonaws.com,,rds.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/rds.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 12:13:22+00:00,GetRegionOptStatus,account.amazonaws.com,us-east-1,cloudtrail.amazonaws.com,,cloudtrail.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/cloudtrail.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 11:45:38+00:00,ListTagsForResource,account.amazonaws.com,us-east-1,10.8.8.10,,AWSServiceRoleForRDS,AssumedRole,arn:aws:iam::123837392027:assumed-role/AWSServiceRoleForRDS,,0,0,0,0,0.4783,0
2023-07-10 12:07:24+00:00,GetLoginProfile,account.amazonaws.com,us-east-1,rds.amazonaws.com,,ec2.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/ec2.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 12:30:08+00:00,LookupEvents,cloudtrail.amazonaws.com,us-east-1,10.107.112.14,Client.UnauthorizedOperation,AWSServiceRoleForRDS,AssumedRole,arn:aws:iam::123837392027:assumed-role/AWSServiceRoleForRDS,,0,0,0,0,0.5217,1
2023-07-10 12:19:14+00:00,ConsoleLogin,signin.amazonaws.com,us-east-1,AWS Internal,NoSuchBucketPolicy,benjamin,IAMUser,arn:aws:iam::123837392027:user/benjamin,,0,0,0,27,0.5217,1
2023-07-10 11:58:38+00:00,DescribeKeyPairs,account.amazonaws.com,us-east-1,rds.amazonaws.com,ThrottlingException,lambda.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/lambda.amazonaws.com,,0,0,0,0,0.4783,1
2023-07-10 11:50:11+00:00,DescribeParameters,ssm.amazonaws.com,us-east-1,10.107.159.90,,benjamin,IAMUser,arn:aws:iam::123837392027:user/benjamin,,0,0,0,0,0.4783,0
2023-07-10 12:00:45+00:00,DescribeLoadBalancers,account.amazonaws.com,us-east-1,inspector2.amazonaws.com,,inspector2.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/inspector2.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 12:02:18+00:00,ListHostedZones,account.amazonaws.com,us-east-1,AWS Internal,ThrottlingException,inspector2.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/inspector2.amazonaws.com,,0,0,0,0,0.5217,1
2023-07-10 12:31:29+00:00,GetBucketPolicy,s3.amazonaws.com,us-east-1,lambda.amazonaws.com,ThrottlingException,ec2.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/ec2.amazonaws.com,,0,0,0,0,0.5217,1
2023-07-10 11:44:58+00:00,ConsoleLogin,signin.amazonaws.com,us-east-1,10.107.112.14,Client.UnauthorizedOperation,AWSServiceRoleForRDS,AssumedRole,arn:aws:iam::123837392027:assumed-role/AWSServiceRoleForRDS,,0,0,0,27,0.4783,1
2023-07-10 11:56:57+00:00,GetParameter,ssm.amazonaws.com,us-east-1,10.107.112.14,Client.UnauthorizedOperation,AWSServiceRoleForAmazonInspector2,AssumedRole,arn:aws:iam::123837392027:assumed-role/AWSServiceRoleForAmazonInspector2,,0,0,0,22,0.4783,1
2023-07-10 11:57:48+00:00,DescribeTrails,cloudtrail.amazonaws.com,us-east-1,lambda.amazonaws.com,AccessDenied,rolesanywhere.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/rolesanywhere.amazonaws.com,,0,0,0,0,0.4783,1
2023-07-10 11:43:19+00:00,GetBucketAcl,account.amazonaws.com,us-east-1,inspector2.amazonaws.com,,rolesanywhere.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/rolesanywhere.amazonaws.com,,0,0,0,0,0.4783,0
2023-07-10 12:13:10+00:00,ConsoleLogin,signin.amazonaws.com,us-east-1,10.107.112.14,,benjamin,IAMUser,arn:aws:iam::123837392027:user/benjamin,,0,0,0,27,0.5217,0
2023-07-10 11:57:07+00:00,GetUser,account.amazonaws.com,us-east-1,AWS Internal,NoSuchBucketPolicy,rds.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/rds.amazonaws.com,,0,0,0,0,0.4783,1
2023-07-10 12:04:22+00:00,ListBuckets,s3.amazonaws.com,us-east-1,10.107.112.14,AccessDenied,AWSServiceRoleForAmazonInspector2,AssumedRole,arn:aws:iam::123837392027:assumed-role/AWSServiceRoleForAmazonInspector2,,0,0,0,0,0.5217,1
2023-07-10 12:35:17+00:00,DescribeKeyPairs,account.amazonaws.com,us-east-1,lambda.amazonaws.com,Client.UnauthorizedOperation,lambda.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/lambda.amazonaws.com,,0,0,0,0,0.5217,1
2023-07-10 12:25:39+00:00,GetBucketLogging,s3.amazonaws.com,us-east-1,lambda.amazonaws.com,,ec2.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/ec2.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 12:13:40+00:00,DescribeKeyPairs,account.amazonaws.com,us-east-1,lambda.amazonaws.com,AccessDenied,lambda.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/lambda.amazonaws.com,,0,0,0,0,0.5217,1
2023-07-10 12:33:54+00:00,GetCallerIdentity,sts.amazonaws.com,us-east-1,AWS Internal,ThrottlingException,inspector2.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/inspector2.amazonaws.com,,0,0,0,0,0.5217,1
2023-07-10 11:59:13+00:00,DescribeRouteTables,account.amazonaws.com,us-east-1,cloudtrail.amazonaws.com,,rds.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/rds.amazonaws.com,,0,0,0,0,0.4783,0
2023-07-10 12:19:25+00:00,DescribeVolumes,account.amazonaws.com,us-east-1,lambda.amazonaws.com,Client.UnauthorizedOperation,lambda.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/lambda.amazonaws.com,,0,0,0,0,0.5217,1
2023-07-10 12:32:36+00:00,GetBucketLogging,s3.amazonaws.com,us-east-1,10.8.8.10,NoSuchBucketPolicy,AWSServiceRoleForAmazonInspector2,AssumedRole,arn:aws:iam::123837392027:assumed-role/AWSServiceRoleForAmazonInspector2,,0,0,0,0,0.5217,1
2023-07-10 11:53:58+00:00,DescribeLogGroups,logs.amazonaws.com,us-east-1,AWS Internal,AccessDenied,AWSServiceRoleForRDS,AssumedRole,arn:aws:iam::123837392027:assumed-role/AWSServiceRoleForRDS,,0,0,0,0,0.4783,1
2023-07-10 11:50:33+00:00,GetBucketLocation,account.amazonaws.com,us-east-1,cloudtrail.amazonaws.com,Client.UnauthorizedOperation,rds.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/rds.amazonaws.com,,0,0,0,0,0.4783,1
2023-07-10 12:34:57+00:00,LookupEvents,cloudtrail.amazonaws.com,us-east-1,cloudtrail.amazonaws.com,Client.UnauthorizedOperation,rolesanywhere.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/rolesanywhere.amazonaws.com,,0,0,0,0,0.5217,1
2023-07-10 12:36:36+00:00,DescribeParameters,ssm.amazonaws.com,us-east-1,ec2.amazonaws.com,,inspector2.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/inspector2.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 12:29:22+00:00,DescribeTags,account.amazonaws.com,us-east-1,AWS Internal,,lambda.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/lambda.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 12:31:02+00:00,DescribeDBInstances,rds.amazonaws.com,us-east-1,cloudtrail.amazonaws.com,,rds.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/rds.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 12:29:58+00:00,ListBuckets,s3.amazonaws.com,us-east-1,10.107.159.90,ThrottlingException,AWSServiceRoleForAmazonInspector2,AssumedRole,arn:aws:iam::123837392027:assumed-role/AWSServiceRoleForAmazonInspector2,,0,0,0,0,0.5217,1
2023-07-10 12:05:16+00:00,GetBucketAcl,account.amazonaws.com,us-east-1,ec2.amazonaws.com,Client.UnauthorizedOperation,rds.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/rds.amazonaws.com,,0,0,0,0,0.5217,1
2023-07-10 12:09:17+00:00,DescribeRegions,account.amazonaws.com,us-east-1,AWS Internal,,rolesanywhere.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/rolesanywhere.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 12:19:59+00:00,ListUsers,iam.amazonaws.com,us-east-1,ec2.amazonaws.com,,cloudtrail.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/cloudtrail.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 11:46:04+00:00,DescribeNatGateways,account.amazonaws.com,us-east-1,AWS Internal,,AWSServiceRoleForAmazonInspector2,AssumedRole,arn:aws:iam::123837392027:assumed-role/AWSServiceRoleForAmazonInspector2,,0,0,0,0,0.4783,0
2023-07-10 12:02:07+00:00,ListTagsForResource,account.amazonaws.com,us-east-1,rds.amazonaws.com,ThrottlingException,lambda.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/lambda.amazonaws.com,,0,0,0,0,0.5217,1
2023-07-10 12:03:53+00:00,DescribeRegions,account.amazonaws.com,us-east-1,inspector2.amazonaws.com,,inspector2.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/inspector2.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 12:01:27+00:00,ListSecrets,secretsmanager.amazonaws.com,us-east-1,AWS Internal,,AWSServiceRoleForAmazonInspector2,AssumedRole,arn:aws:iam::123837392027:assumed-role/AWSServiceRoleForAmazonInspector2,,0,0,0,0,0.5217,0
2023-07-10 11:51:41+00:00,ListBuckets,s3.amazonaws.com,us-east-1,AWS Internal,,benjamin,IAMUser,arn:aws:iam::123837392027:user/benjamin,,0,0,0,0,0.4783,0
2023-07-10 12:13:02+00:00,DescribeRegions,account.amazonaws.com,us-east-1,cloudtrail.amazonaws.com,,rds.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/rds.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 12:22:54+00:00,GetRegionOptStatus,account.amazonaws.com,us-east-1,10.107.112.14,,benjamin,IAMUser,arn:aws:iam::123837392027:user/benjamin,,0,0,0,0,0.5217,0
2023-07-10 12:01:48+00:00,ListMFADevices,account.amazonaws.com,us-east-1,10.107.159.90,,AWSServiceRoleForRDS,AssumedRole,arn:aws:iam::123837392027:assumed-role/AWSServiceRoleForRDS,,0,0,0,0,0.5217,0
2023-07-10 12:16:26+00:00,GetBucketPolicy,s3.amazonaws.com,us-east-1,10.107.112.14,Client.UnauthorizedOperation,AWSServiceRoleForAmazonInspector2,AssumedRole,arn:aws:iam::123837392027:assumed-role/AWSServiceRoleForAmazonInspector2,,0,0,0,0,0.5217,1
2023-07-10 11:49:12+00:00,ConsoleLogin,signin.amazonaws.com,us-east-1,10.107.159.90,,AWSServiceRoleForRDS,AssumedRole,arn:aws:iam::123837392027:assumed-role/AWSServiceRoleForRDS,,0,0,0,27,0.4783,0
2023-07-10 12:12:41+00:00,GetCallerIdentity,sts.amazonaws.com,us-east-1,AWS Internal,,inspector2.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/inspector2.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 12:13:15+00:00,ListUsers,iam.amazonaws.com,us-east-1,inspector2.amazonaws.com,,ec2.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/ec2.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 11:55:36+00:00,ListMFADevices,account.amazonaws.com,us-east-1,10.107.112.14,,benjamin,IAMUser,arn:aws:iam::123837392027:user/benjamin,,0,0,0,0,0.4783,0
2023-07-10 12:34:54+00:00,GetBucketAcl,account.amazonaws.com,us-east-1,lambda.amazonaws.com,,lambda.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/lambda.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 12:30:20+00:00,ListUsers,iam.amazonaws.com,us-east-1,inspector2.amazonaws.com,,rolesanywhere.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/rolesanywhere.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 11:49:36+00:00,DescribeLogGroups,logs.amazonaws.com,us-east-1,ec2.amazonaws.com,Client.UnauthorizedOperation,cloudtrail.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/cloudtrail.amazonaws.com,,0,0,0,0,0.4783,1
2023-07-10 12:05:04+00:00,GetBucketLogging,s3.amazonaws.com,us-east-1,cloudtrail.amazonaws.com,,lambda.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/lambda.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 12:33:55+00:00,GetBucketPolicy,s3.amazonaws.com,us-east-1,cloudtrail.amazonaws.com,,rolesanywhere.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/rolesanywhere.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 12:28:21+00:00,ConsoleLogin,signin.amazonaws.com,us-east-1,inspector2.amazonaws.com,Client.UnauthorizedOperation,lambda.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/lambda.amazonaws.com,,0,0,0,27,0.5217,1
2023-07-10 12:31:52+00:00,GetRegionOptStatus,account.amazonaws.com,us-east-1,inspector2.amazonaws.com,NoSuchBucketPolicy,rds.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/rds.amazonaws.com,,0,0,0,0,0.5217,1
2023-07-10 12:09:21+00:00,GetBucketLocation,account.amazonaws.com,us-east-1,rds.amazonaws.com,,lambda.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/lambda.amazonaws.com,,0,0,0,0,0.5217,0
